Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Cocoa Ventures Indonesia, PT","Jl. P. Nusa Barung No. 1 Kawasan Industri (jl. Medan - Belawan Km. 10,5), Medan, Sumatera Utara",0616851881,Website: www.cocoaventures.co.id,"Cocoa Paste,wholly/partly Defatted","Cocoa Paste,wholly/partly Defatted"
"Coffindo, PT","Jl. Selamat No.1-b, Kelurahan Binjai, Kec. Medan Denai, Medan, Sumatera Utara",0618444000,Website: www.coffindo.com,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Coffee, Roasted, Not Decaffeinated, Unground","Arabica WIB/robusta OIB, not roasted, not decaffei,Coffee, Roasted, Not Decaffeinated, Unground"
"Commodity Ventures Int., PT","Jl. Bintang Terang Km.13,8 No.388 Dusunxv.desa Muliorejo Kec.sunggal, Deli Serdang, Sumatera Utara",0616611881,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Ctk, Ud.","Jl. Gabion No. 99 Lk. Xi, Bagan Deli, Medan Belawan, Medan, Sumatera Utara",,,"Live Fry Milkfish Or Lapu-lapu, Other Than Breedin,Other Fish Of Not Marine Fish, Excl. Fillets,,Rock Lobsters And Other Sea Crawfish, Oth.than","Live fry milkfish or lapu-lapu, other than breedin,Other Fish Of Not Marine Fish, Excl. Fillets,,Rock Lobsters And Other Sea Crawfish, Oth.than"
"Dal Chini Indonesia, PT","Jl. Suka Bumi Lama Gang Iii Dusun Ii, Deli Serdang, Sumatera Utara",,,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Cloves (whole Fruit, Cloves & Stems), Neither","Cinnamon and cinnamon-tree flowers, crushed or gro,Cinnamon-tree Flowers, Neither Crushed Nor Ground,Cloves (whole Fruit, Cloves & Stems), Neither"
"Damai Harmoni Lestari, PT","Jl. Budi Kemuliaan No.23 P.brayan, Medan, Sumatera Utara",06168755454,Website: www.dhlperlite.com,"Oth Activat Natural Mineral Prod,animal Black Incl","Oth activat natural mineral prod,animal black incl"
"Darmasindo Intikaret, PT","Jl. Bukit Barisan Dalam No.5. Kec Medan Barat, Medan, Sumatera Utara",0614155228,e-Mail: darmex@indosat.net.id,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Deli Food, PT","Jl. Pembangunan Rt.001 Rw.001 Ujung Labuhan - Namorambe, Deli Serdang, Sumatera Utara",,Website: www.delifoodbraspro.com,"Sweet Corn, Uncooked/steamed/boiled, Frozen,Othwise Prepared Or Preserved, Not Added,Other Fruit, Fresh","Sweet corn, uncooked/steamed/boiled, frozen,Othwise Prepared Or Preserved, Not Added,Other Fruit, Fresh"
Deli Lestari Jaya,"Jl. Jawa Gang Vi No.11, Medan, Sumatera Utara",0616945167,,"Other Plants & Parts Of Plants, In Other Forms, Fo,Cinnamon And Cinnamon-tree Flowers, Crushed Or,Oth Vegetable Prodcts Not Used Primarily In","Other plants & parts of plants, in other forms, fo,Cinnamon And Cinnamon-tree Flowers, Crushed Or,Oth Vegetable Prodcts Not Used Primarily In"
"Deli Sari Murni Tapioka, PT","Jl. Kisaran Km. 6 Dusun I, Tebing Tinggi, Padang Hilir, Serdang Bedagai, Sumatera Utara",062124557,,"Tapioca&substitutes Thf Prep Fr Starch, In Flake,g","Tapioca&substitutes thf prep fr starch, in flake,g"
"Delta Hijau Abadi, PT","Jl. Laboratorium Iii No. 5-g Kesawan, Medan Barat, Medan, Sumatera Utara",,,"Inedible Mixture/preparations Of Animal/ Vegetable,Inedible Mixtures/preparations Of Other Vegetable,Ground-nut,soya-bean, Palm/coconut Oil","Inedible mixture/preparations of animal/ vegetable,Inedible Mixtures/preparations Of Other Vegetable,Ground-nut,soya-bean, Palm/coconut Oil"
"Domas Agrointi Prima, PT","Jl. Raya Accedesa Lalang, Kecamatan Medang Deras, Batu Bara, Sumatera Utara",0622620327,,Oth Industry Fatty Alcohols In The Form Of Wax,Oth industry fatty alcohols in the form of wax
"Domas Intiglass Perdana, PT","Jl. Raya Medan-lubuk Pakam Km. 20 Tg.morawa, Deli Serdang, Sumatera Utara",0617940035,,Spectacle Lenses Of Other Materials,Spectacle lenses of other materials
"Dutamulti Intioptic Pratama, PT","Jl. Besar Km 11,5 Dusun I/b No. 60 Tanjung Morawa, Medan, Sumatera Utara",,,"Spectacle Lenses Of Glass,Varnishes (incl.lacquers),exceed <100-c","Spectacle Lenses Of Glass,Varnishes (incl.lacquers),exceed <100-c"
"Dwi Gita Bahari, CV","Jl. Cipanas No. 20 Lk. Xvii, Medan, Sumatera Utara",,,"Mens/boys Trousers, Breeches&shorts Of Synthtc F","Mens/boys trousers, breeches&shorts of synthtc f"
"Dwi Sari Rezeki, CV","Jl. Stasiun Gg. Cemara Dsn Iv Rt.0 Rw.0 Marindal Satu Petumbak, Deli Serdang, Sumatera Utara",,Website: www.dsrezeki.com,"Oth Tools,tool Bodies,tool Handles,broom  Or Brush,Oth Vegetable Material Used For Plaiting ,oth,Oth Glassware For Table(not Drink Glass) Kitchen","Oth Tools,tool bodies,tool handles,broom  or brush,Oth Vegetable Material Used For Plaiting ,oth,Oth Glassware For Table(not Drink Glass) Kitchen"
"Dynea Mugi Indonesia, PT","Jl. Yos Sudarso Km. 10,5 Mabar Kim, Medan, Sumatera Utara",0616852839,Website: www.dynea.com,"Oth Paper Coated,impregnated/covered With Plastic,,Other Plates,sheets,film,foil&strip, Of Plastics,Gummed/adhesive Paper&paperboard,oth","Oth paper coated,impregnated/covered with plastic,,Other Plates,sheets,film,foil&strip, Of Plastics,Gummed/adhesive Paper&paperboard,oth"
"Eastern Sumatera Indonesia, PT","Jl. Imam Bonjol No.18 Gedung Bank Sumut Lt.7 Madras Hulu, Medan, Sumatera Utara",,e-Mail: titi@idola.net.id,Crude Palm Oil,Crude palm oil
"Ecogreen Oleochemicals, PT","Jl. Raya Pelabuhan Iv Bagan Deli -belawan, Medan, Sumatera Utara",0616941645,,"Oth Industry Fatty Alcohols In The Form Of Wax,Dodecan-1-ol (lauryl Alcohol), Hexade Can-1-ol,,Oth Industrial Monocarboxylic Fatty Acid","Oth industry fatty alcohols in the form of wax,Dodecan-1-ol (lauryl Alcohol), Hexade Can-1-ol,,Oth Industrial Monocarboxylic Fatty Acid"
"Eka Nusa Jaya, CV","Jl. Ambon No. 16 A Sidodadi, Medan, Sumatera Utara",0614570932,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Eka Tunas Perkasa, PT","Jl. Binjai Km.12 / Jl. Bangun Mulia Rt. Rw. Medan Krio Sunggal, Medan, Sumatera Utara",0618493046,,"Doors & Their Frames & Thresholds Of Wood,Oth Plywood,veneered Panels&similar Wood  Of,Oth Non Coniferous Oth Teak Strips Friezes For","Doors & their frames & thresholds of wood,Oth Plywood,veneered Panels&similar Wood  Of,Oth Non Coniferous Oth Teak Strips Friezes For"
"Elka Jaya International, PT","Jl. Muara Takus No.81 Rt01,rw01,madras Hulu Medan Polonia, Medan, Sumatera Utara",,,"Crabs, Live,Scallops, Frozen,Other Live Birds","Crabs, live,Scallops, Frozen,Other Live Birds"
Energi Bio Massa,"Jl. Sei Serayu No. 95, Medan, Sumatera Utara",,,"Oth Sawdust&wood Waste&scrap,whether Or Not Agglom","Oth Sawdust&wood waste&scrap,whether or not agglom"
"Erfas, CV","Jl. Karya Darma/saudara No. 4, Medan, Sumatera Utara",0617871850,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Fairco Bumi Lestari Crumb Rubber Industri, PT","Jl. Prapat Janji 999, Kisaran, Asahan, Sumatera Utara",,e-Mail: faircobl@mdn.prima.net.id,"Technically Specified Natural Rubber (tsnr) 20,Other Compounded Rubber,unvulcanised,in Other Form,Technically Specified Natural Rubber (tsnr) 10","Technically Specified Natural Rubber (TSNR) 20,Other Compounded Rubber,unvulcanised,in Other Form,Technically Specified Natural Rubber (tsnr) 10"
Fakhri Putera Batangtoru,"Jl. Deli No. 1-a Lk. I, Medan, Sumatera Utara",0616945668,,"Cinnamon (cinnamomum Zeylanicum Blume), Neither Cr,Other Parts,acces For Other Vehicles Of Heading,Areca Nuts, Whether/not Shelled/peeled, Fresh Or","Cinnamon (Cinnamomum zeylanicum blume), neither cr,Other Parts,acces For Other Vehicles Of Heading,Areca Nuts, Whether/not Shelled/peeled, Fresh Or"
"Fauna  Aspera, Ud.","Jl. Raya Namorambe No.17a,batu Penjemuran,namorambe, Deli Serdang, Sumatera Utara",,,"Frogs Legs Fresh, Chilled Or Frozen","Frogs Legs Fresh, Chilled Or Frozen"
Gajah Agro Indonesia,"Jl. Gandhi No.13/39, Medan, Sumatera Utara",0617362627,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
Gajamukha,"Jl. Candi Biara No. 20, Medan, Sumatera Utara",0614515443,,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D","Areca nuts, whether/not shelled/peeled, fresh or d"
"Ganbaro Putra, Ud.","Dusun I Kel./dusun Subur Kec. Air Joman, Asahan, Sumatera Utara",,,"Brooms Consisting Of Twig/oth Vegetable Materials,Oth Vegetable Prodcts Not Used Primarily In","Brooms consisting of twig/oth vegetable materials,Oth Vegetable Prodcts Not Used Primarily In"
"Ganda  Sentosa, CV","Jl. Pendidikan No. 72 Tanjung Balai Utara Kec. Tanjung Balai Utara, Tanjung Balai, Sumatera Utara",,,"Ginger, Neither Crushed Nor Ground,Oth Females Garmnt Of Oth Textiles For Prayer,Saffron","Ginger, neither crushed nor ground,Oth Females Garmnt Of Oth Textiles For Prayer,Saffron"
"Ganpati Trading, PT","Jl. Binjai Km.16,3, Binjai, Sumatera Utara",0618821654,,"Gambier,Other Machine Used In The Milling Indust  Or","Gambier,Other Machine Used In The Milling Indust  Or"
"Geerun Oil, CV","Paya Mabar,sei Mati,link Viii, Stabat, Langkat, Sumatera Utara",,Website: www.geerunoil.com,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Other Waste Oils","Oil-cake and other solid residues of palm nuts or,Other Waste Oils"
"Gill Perdana Putra, CV","Jl. Dc. Mahakam No.7, Medan, Sumatera Utara",,,Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth wood charcoal(including shell   or nut charcoa
"Global Agro Perkasa, PT","Jl. Brigjen Katamso Dalam/belakang No.25 Kel. Aur, Kec. Medan Maimun, Medan, Sumatera Utara",0618454294,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
Global Mandiri Sejahtera,"Jl. Pulau Bengkalis No. 42 Komplek Industri Multiguna Kim, Deli Serdang, Sumatera Utara",0616871698,,"Rosin & Resin Acids,Gum, Wood Or Sulphate Turpentine Oils,Other Cyclanes","Rosin & resin acids,Gum, Wood Or Sulphate Turpentine Oils,Other Cyclanes"
"Global Pacific Seafood Industry, PT","Jl. Pulau Pinang 2 Kawsn Inds Medan  Ii Saentis Percut Sei Tuan 20371, Deli Serdang, Sumatera Utara",,,"Soft Shell Crabs, Frozen, Fit For Human Consumptio,Oth Shrimps And Prawns, In Other Than Airtight","Soft shell crabs, frozen, fit for human consumptio,Oth Shrimps And Prawns, In Other Than Airtight"
"Godwin Austen Indonesia  Medan, PT","Jl. Brigjend.katamso No.58-g Kel. Aur, Medan, Sumatera Utara",0614565067,Website: www.godwin-austen.com,"Oil-cake And Other Solid Residues Of Palm Nuts Or,Oil-cake And Other Solid Residues Of Coconut/copra,Vegetable Materials And Waste, Residues Of A Kind","Oil-cake and other solid residues of palm nuts or,Oil-cake And Other Solid Residues Of Coconut/copra,Vegetable Materials And Waste, Residues Of A Kind"
"Golden Cup Seafood, PT","Jl. Gabion Perikanan No.8 Kel. Bagan Deli Kec. Medan Belawan, Medan, Sumatera Utara",,,"Cuttle Fish And Squid, Frozen,Savalai Hairtails, Excl.fillets, Livers And Roes,","Cuttle fish and squid, frozen,Savalai Hairtails, Excl.fillets, Livers And Roes,"
"Golgon, PT","Jl. Kol. L. Yos Sudarso Km. 6,8 Tanjung Mulia, Medan, Sumatera Utara",0616617831,Website: www.gn-golgon.com,"Aseptic Bag Not Reinforced W/ Alum Foil; Width<315,Stoppers, Lids, Caps And Other Closures","Aseptic bag not reinforced w/ alum foil; width<315,Stoppers, Lids, Caps And Other Closures"
"Green Sumatra, CV","Jl. Sei Mencirim Ujung No.210, Medan, Sumatera Utara",02614563814,,"Gum Benjamin,Gum Damar","Gum benjamin,Gum Damar"
"Greenex Sumatera Mandiri, PT","Komplek Merbau Mas Rk - 123, Medan, Sumatera Utara",061-4524705,,"Vegetable Materials And Waste, Residues Of A Kind","Vegetable materials and waste, residues of a kind"
"Growth Asia, PT","Jl. K.l. Yos Sudarso Km. 10,5 Km, Medan, Sumatera Utara",0616850208,Website: www.ptgrowthasia.com,"Parts Of Mach For Sort,creen,separate, Wash,crush,,Oth Refractory Cements","Parts of mach for sort,creen,separate, wash,crush,,Oth Refractory Cements"
"Gunung Lintong, PT","Jl. Brig.jend.zein Hamid No.11, Medan, Sumatera Utara",0617031841,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Gunung Melayu, PT","Bandar Pulau Kec. Bandar Pulau, Asahan, Sumatera Utara",0614532095,,Crude Palm Oil,Crude palm oil
"Hadi Baru, PT","Jl. Raya Medan Binjai Km. 16,5, Deli Serdang, Sumatera Utara",0618820899,,Technically Specified Natural Rubber (tsnr) 20,Technically Specified Natural Rubber (TSNR) 20
"Halim Jaya, Ud.","Jl. Tumapel No.16-a, Medan, Sumatera Utara",0614519527,,Live Reptiles (including Snakes And Turtles),Live reptiles (including snakes and turtles)
"Halim Sarigandum Prima, PT","Jl. Pulau Nias Selatan Simpang, Deli Serdang, Sumatera Utara",,,"Bran, Sharps And Other Residues Of Wheat","Bran, sharps and other residues of wheat"
"Halimah Indopak, PT","Jl Katelia Blok J Nomor 26 Komp. Griya Riatur Indah, Medan, Sumatera Utara",,,"Oth Vegetable Prodcts Not Used Primarily In,Ginger, Neither Crushed Nor Ground","Oth Vegetable Prodcts Not Used Primarily In,Ginger, Neither Crushed Nor Ground"
"Halindo, Ud.","Jl. Buhanuddin Lk.ii Kel. Perjuangan Kec. Teluk Nibung Tanjung Balai, Tanjung Balai, Sumatera Utara",,,"Eels, Excl.fillets, Livers & Roes, Frozen,Cuttle Fish And Squid, Frozen,Octopus, Frozen","Eels, excl.fillets, livers & roes, frozen,Cuttle Fish And Squid, Frozen,Octopus, Frozen"
"Hanselia, CV","Jl. Suasa Tengah No.88-x Rt.000 Rw.000 Mabar Hilir, Medan, Sumatera Utara",,,"Leather Further Prepared After Tanning/ Crusting,","Leather further prepared after tanning/ crusting,"
"Haramas, CV","Jl.vanili Raya  No.77 Kel.mangga Kec.medan Tuntungan North, Medan, Sumatera Utara",0618360285,Website: www.haramas.com,"Basketwork, Wickerwork & Other Articles,  Of Veget,Seat Of Rattan","Basketwork, wickerwork & other articles,  of veget,Seat Of Rattan"
"Harapan Bersama, CV","Jl. Asia Baru No. 88, Medan, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Harvard Cocopra, PT","Bukit Rejo No.10a Km 3 Ds Hessa Perlompongan Dusun Iii Air Batu, Asahan, Sumatera Utara",0623533210,Website: www harvard cocopro.com,"Coconuts, Desiccated, Dried","Coconuts, desiccated, dried"
"Hijau Berseri, CV","Jl. Beringin Gg. Bersama No.24-b, Medan, Sumatera Utara",0618446276,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
Horas,"Nagori Bayu, Simalungun, Medan, Sumatera Utara",06227152858,,Oth Vegetable Prodcts Not Used Primarily In Tannin,Oth vegetable prodcts not used primarily in tannin
"Huamay Palm Fibre, PT","Jl. Raya Tebing Tinggi - Kisaran Km. 10, Medan, Sumatera Utara",,,Oth Vegetable Prodcts Not Used Primarily In Tannin,Oth vegetable prodcts not used primarily in tannin
"Humaira Trades, CV","Jl. Cempaka Iii No.44 Kel.tanjung Gusta Kec.medan Helvetia, Medan, Sumatera Utara",,,"Brooms Consisting Of Twig/oth Vegetable Materials,Shaving Brushes,hair Brush,nail Brush, Eyelash","Brooms Consisting Of Twig/oth Vegetable Materials,Shaving Brushes,hair Brush,nail Brush, Eyelash"
"Ikaindo Industri Karbonik Indonesia, PT","Jl. K. L. Yos Sudarso Km. 11,8, Medan, Sumatera Utara",0616851263,Website: www.ikaindocarbon.com,"Activated Carbon, Including Spent Animal Black","Activated carbon, including spent animal black"
"Imco Indonesia, PT","Jl. Raya Pelita 7 Kawasan Industri Medan Star, Tanjung Morawa, Medan, Sumatera Utara",0617940877,e-Mail: imcoindonesia@imco.com.sg,"Areca Nuts, Whether/not Shelled/peeled, Fresh Or D,Cloves (whole Fruit, Cloves & Stems), Neither","Areca nuts, whether/not shelled/peeled, fresh or d,Cloves (whole Fruit, Cloves & Stems), Neither"
"Indah Glorymas Indonesia, PT","Jl. Pelita Ii  Kims Bi  B/1-3 Tanjung Morawa, Deli Serdang, Sumatera Utara",0617943192,,"Oth Made Up Articls, Not Umbrella Covers /surgical,Articles Of Yarn,strip/the Like Of Head,Other Equipment For Scaffolding, Shutter Ing,","Oth made up articls, not umbrella covers /surgical,Articles Of Yarn,strip/the Like Of Head,Other Equipment For Scaffolding, Shutter Ing,"
"Indah Sakti Trans Logistik, CV","Jl. Kapt.sumarsono No.64-e Helvetia Timur, Medan, Sumatera Utara",,,"Mangosteens, Fresh Or Dried,Discus (symphisodon Discus),Foliage,branches&oth Parts Of Plants, Grasses,for","Mangosteens, fresh or dried,Discus (symphisodon Discus),Foliage,branches&oth Parts Of Plants, Grasses,for"
"Indah Wahana Sejati, PT","Jl. Helvetia By Pass No.12, Helvetia Sunggal, Medan, Sumatera Utara",,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Non Coniferous Oth Teak Strips Friezes For","Oth plywood,veneered panels&similar wood  of block,Oth Non Coniferous Oth Teak Strips Friezes For"
"Indo Agro Perdana, CV","Jl. Pasar V Dusun X Purwodadi, Sunggal, Deli Serdang, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Indo Batam Ekatama, PT","Jl. Pelita Iii No.25 Kim Star Bangun Rejo Tg.morawa, Deli Serdang, Sumatera Utara",,Website: www.indobatamekatama.co.id,"Copper Waste And Scrap,Waste And Scrap Of Stainless Steel,Aluminium Waste And Scrap","Copper waste and scrap,Waste And Scrap Of Stainless Steel,Aluminium Waste And Scrap"
"Indo Cafco, PT","Jl. Pertahanan No.89 Patumbak Kampung, Patumbak, Deli Serdang, Sumatera Utara",,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei,Cotton, Not Carded/combed.,Machine For Clean,sorting/grading Seed , Grain","Arabica WIB/robusta OIB, not roasted, not decaffei,Cotton, Not Carded/combed.,Machine For Clean,sorting/grading Seed , Grain"
"Indo Mujahid Impex, PT","Villa Gading Mas Blok E/7 Harjosari Ii Medan Amplas, Medan, Sumatera Utara",,e-Mail: haseeb@indosat.net.id,"Residues Resulting From The Treatment Of Fatty Sub,Oil-cake And Other Solid Residues Of Palm Nuts Or","Residues resulting from the treatment of fatty sub,Oil-cake And Other Solid Residues Of Palm Nuts Or"
"Indoglove, PT","Jl. Pulau Ternate No.1 Kim I Ds.saentis Kec.percut Sei Tuan, Deli Serdang, Sumatera Utara",0215397361,Website: www.pt-joey-sasmita-lencana.buyimporter.com,"Gloves, Mittens & Mitts, For Other Purpossed,Gloves, Mittens & Mitts, For Surgical","Gloves, mittens & mitts, for other purpossed,Gloves, Mittens & Mitts, For Surgical"
"Indokana, CV","Perumahan Clasic-i No. E-24 Tanjung Sari, Medan, Sumatera Utara",0618826439,,"Arabica Wib/robusta Oib, Not Roasted, Not Decaffei","Arabica WIB/robusta OIB, not roasted, not decaffei"
"Indokarya Internusa, PT","Jl. Kl.yos Sudarso Spring Tower 03-33 Tanjung Mulia, Deli, Deli Serdang, Sumatera Utara",,,Crude Palm Oil,Crude palm oil
"Indoking Aneka Agar-agar Industri, PT","Jl. Nibung Raya No. 243-245-247, Medan, Sumatera Utara",,Website: www.indoking.com,Agar-agar,Agar-agar
Indomas,"Jl. Pulau Nusa Barung No.5 Km. 10.5, Kawasan Industri Medan, Medan, Sumatera Utara",,,"Other Plates,sheets,film,foil&strip, Of Plastics","Other plates,sheets,film,foil&strip, of plastics"
"Indonesian Nature Tea Company, PT","Jl. Sutomo No. 480 Kel.gang Buntu Kec. Medan Timur, Medan, Sumatera Utara",07787495120,,"Black Tea (fermented) & Partly Permented  Tea, Oth,Black Tea (fermented) & Partly Fermented  Tea,","Black tea (fermented) & partly permented  tea, oth,Black Tea (fermented) & Partly Fermented  Tea,"
"Indonusa Makmur Sentosa, CV","Jl. Sumpah Prajurit Barat K.52 Tanjung Rejo Medan Sunggal, Medan, Sumatera Utara",,,Brooms Consisting Of Twig/oth Vegetable Materials,Brooms consisting of twig/oth vegetable materials
"Indorub Nusaraya, PT","Jl. Batang Kuis Tg. Morawa Psr-9 Tg. Morawa, Deli Serdang, Sumatera Utara",0617940662,,"Gloves, Mittens & Mitts, For Other Purpossed","Gloves, mittens & mitts, for other purpossed"
"Indowangi Nusajaya, PT","Jl. Cemara Boulevard Blok 11 No.149-151 Cemara Asri Complex, Deli Serdang, Sumatera Utara",0616625666,Website: www.indowangi.co.id,Oth Essential Oils-oth Than Pharmaceutical Grade,Oth Essential Oils-oth Than Pharmaceutical Grade
"Indowood Lestari Sejati, PT","Jl. Kol. Sugiono No.16, Medan, Sumatera Utara",0614538889,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Industri Karet Deli, PT","Jl. Kl. Yos Sudarso Km. 8,3, Medan, Sumatera Utara",0616613309,Website: www.delitire.com,"New Pneumatic Tyres,of Rubber Of A Kind Used On Mo,New Pneumatic Tyres,of Rubber, Rimsize < 61,New Pneumatic Tyres,of Rubber Used On","New pneumatic tyres,of rubber of a kind used on mo,New Pneumatic Tyres,of Rubber, Rimsize < 61,New Pneumatic Tyres,of Rubber Used On"
"Industri Karet Nusantara, PT","Jl. Medan Tg. Morawa Km. 9,5, Medan, Sumatera Utara",0617867358,Website: www.ptpn3.com,Cannabis Resin,Cannabis Resin
"Inno-wangsa Oils & Fats, PT","Jl. Mg Manurung No.12, Kel. Timbangdeli, Medan, Sumatera Utara",,Website: www.innowangsa.com,"Unsolid Fractions Of Refined Palm Oil, Packing Net,Unsolid Fractions Of Refined Palm Oil, Packing,Solid Fractions Of Refined Palm Oil, Packing Of A","Unsolid fractions of refined palm oil, packing net,Unsolid Fractions Of Refined Palm Oil, Packing,Solid Fractions Of Refined Palm Oil, Packing Of A"
"Intan Hevea Industry, PT","Jl. Pulau Irian No.13 Km.10,5 Kim I, Medan, Sumatera Utara",0616850168,,"Gloves, Mittens & Mitts, For Other Purpossed,Cartons,boxes & Cases, Of Corrugated Paper Or","Gloves, mittens & mitts, for other purpossed,Cartons,boxes & Cases, Of Corrugated Paper Or"
"Internasional Import Export Komoditi, PT","Jl. Pulau Palu Kim I No.28, Medan, Sumatera Utara",,,"Other Nuts, Whether/not Shelled/peeled, Fresh Or D","Other nuts, whether/not shelled/peeled, fresh or d"
"Inti Bumi Alam Lestari, PT","Jl. Pancing Kompleks Mmtc Blok D No.91 Medan Estate Ps. Tuan Deli Serda, Medan, Sumatera Utara",0318496722,Website: www.ptkebonagung.com,"Ginger, Neither Crushed Nor Ground","Ginger, Neither Crushed Nor Ground"
"Inti Sumatera Global, CV","Jl. Mataram No.28/8 Kel.petisah Hulu,kecamatan Medan Baru, Medan, Sumatera Utara",,,"Food Supplements,Other Medicament For Herbal Medicaments,  For,Ginseng Based Preparations","Food supplements,Other Medicament For Herbal Medicaments,  For,Ginseng Based Preparations"
"Intibenua Perkasatama, PT","Jl. K.l. Yos Sudarso , Spring Tower, 02-21 Tanjung Mulia, Medan, Sumatera Utara",0616614892,,"Unsolid Fractions Of Refined Palm Oil, Packing Net,Crude Palm Oil,Solid Fractions Of Refined Palm Oil, Packing Of A","Unsolid fractions of refined palm oil, packing net,Crude Palm Oil,Solid Fractions Of Refined Palm Oil, Packing Of A"
"Intibumi Alumindotama Industry, PT","Jl. Bandung No.79-81 Pasar Baru, Medan, Sumatera Utara",0614554975,Website: www.intibumi.com,"Aluminium Foil Not Backed, Rolled But Not Further","Aluminium foil not backed, rolled but not further"
"Intraco Agroindustry, PT","Jl. Pulau Pinang Iv Kav.no.600351 Kim Ii Saentis Percut Sei Tuan, Deli Serdang, Sumatera Utara",,,Other Complete Feed,Other complete feed
Jampalan Baru,"Jl. Teuku Umar No. 87 Tanjung Balai, Asahan, Sumatera Utara",02178837756,,"Palmitic Acid, Its Salts And Esters,Oth Of Felt Or Nonwovens, Impregnated, Coated Or","Palmitic acid, its salts and esters,Oth Of Felt Or Nonwovens, Impregnated, Coated Or"
"Japaris Pratama, PT","Jl. Industri Dusun Ii Kel.tanjung Morawa, Deli Serdang, Sumatera Utara",,e-Mail: hrd.jmi@onemed.co.id,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Tools,tool Bodies,tool Handles,broom  Or,Oth Non Coniferous Oth Teak Strips Friezes For","Oth wooden furniture,oth than fume cupboard,Oth Tools,tool Bodies,tool Handles,broom  Or,Oth Non Coniferous Oth Teak Strips Friezes For"
"Jasum Jaya, PT","Jl. Ahmad Rivai No. 28 Rt Rw Jati Medan Maimun, Medan, Sumatera Utara",0341491884,,"Cinnamon And Cinnamon-tree Flowers, Crushed Or Gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cloves (whole Fruit, Cloves & Stems), Neither","Cinnamon and cinnamon-tree flowers, crushed or gro,Cinnamon (cinnamomum Zeylanicum Blume), Neither,Cloves (whole Fruit, Cloves & Stems), Neither"
Jaya Indah Selalu,"Komplek Vista Warehousejl. Karya Dharma, Dusun Iii, Deli Serdang, Sumatera Utara",,,"Oth Vegetable Prodcts Not Used Primarily In Tannin,Other Hand Tools Of A Kind Used In Agriculture,,Manioc (cassava), Oth Than Sliced/in Form Of","Oth vegetable prodcts not used primarily in tannin,Other Hand Tools Of A Kind Used In Agriculture,,Manioc (cassava), Oth Than Sliced/in Form Of"
"Jaya Mandiri, Ud.","Jl. Rahayu No. 95, Medan, Sumatera Utara",,,"Sea Cucumbers (stichopus Japonicus, Holothurloldea,Oth Molluscs;for Human Consumption;not","Sea cucumbers (Stichopus japonicus, Holothurloldea,Oth Molluscs;for Human Consumption;not"
"Jia Lin Wood, PT","Jl. Selamat No. 22, Deli Serdang, Sumatera Utara",,,"Oth Plywood,veneered Panels&similar Wood  Of Block,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Rubber,sanded Or End Jointed&planed,","Oth plywood,veneered panels&similar wood  of block,Oth Non Coniferous Oth Teak Strips Friezes For,Oth Rubber,sanded Or End Jointed&planed,"
"Juanda Aquarium, PT","Jl. Bakti I No. 121, Deli Serdang, Sumatera Utara",,,"Crabs, Live,Arowanes, Than Not Red,Yellowtail Catfish, Excl.fillets, Livers And","Crabs, live,Arowanes, Than Not Red,Yellowtail Catfish, Excl.fillets, Livers And"
