Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Fortuna Agro Mandiri, CV","Jl. Caringin Komp. Permata Ayu B-4 Rt.003/006 Babakan Ciparay, Bandung, Jawa Barat",0226076879,Website: fortunaagromandiri.indonetwork.co.id,"French Beans, Shelled/unshelled, Fresh/ Chilled,Mangoes, Fresh Or Dried","French beans, shelled/unshelled, fresh/ chilled,Mangoes, Fresh Or Dried"
"Fortuna Indah, PT","Kawasan Industri Greenland Blok Af-05  Kota Deltamas, Sukamahi, Bekasi, Jawa Barat",02189118351,,"Wooden Frames For Paintings, Photographs  Mirrors","Wooden frames for paintings, photographs  mirrors"
"Fortuna Shoes, CV","Jl. Sriwijaya No.3/ib, Cigereleng, Bandung, Jawa Barat",0227312082,e-Mail: fortuna@bdg.centrin.net.id,"Oth Footwear With Outer Sole Of Leather, Not Cover,Oth Footwear, Not For Sprts/incorp Metal Toe-cap,Oth Footwear, Not For Sprts/incorp Metal Toe-cap","Oth footwear with outer sole of leather, not cover,Oth Footwear, Not For Sprts/incorp Metal Toe-cap,Oth Footwear, Not For Sprts/incorp Metal Toe-cap"
"Fortune Enterprise, CV","Jl. Simaja Selatan No. 87 B Kesambi, Cirebon, Jawa Barat",0231200618,Website: www.rattan-fortune.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Rattan,Oth Seats,with Wooden Frames,combined With Rattan","Oth wooden furniture,oth than fume cupboard,Seat Of Rattan,Oth Seats,with Wooden Frames,combined With Rattan"
"Fosroc Indonesia, PT","Jl. Akasia Ii Blok A-8 No.1 Delta Silicon Industrial, Sukaresmi, Bekasi, Jawa Barat",0218972107,Website: www.fosroc.com,"Non-refractory Mortars & Concretes,Glaziers Putty, Grafting Putty, Cements Caulking","Non-refractory mortars & concretes,Glaziers Putty, Grafting Putty, Cements Caulking"
"Foster Isolasi Buana, PT","Jl. Jababeka Xii B Blok V -7, Kawasan Industri Jababeka Cibitung, Bekasi, Jawa Barat",0218935180,e-Mail: fosiana2000@yahoo.com,"Slag Wool, Rock Wool & Similar Mineral Wools In Bu","Slag wool, rock wool & similar mineral wools in bu"
"Framas Plastic Technology, PT","Jl. S.a. Iv Mm2100 Industrial Town Blok M 33 Cikarang, Bekasi, Jawa Barat",0218980034,,"Oth Parts Of Footwear Of  Rubber/plastic In-soles,Parts Of Footwear With Outer Soles & Heels, Of,Oth Instruments,appliances And Machines, Other","Oth parts of footwear of  rubber/plastic in-soles,Parts Of Footwear With Outer Soles & Heels, Of,Oth Instruments,appliances And Machines, Other"
Free Agent Trust Indonesia,"Jl. Raya Dr. Ratna Kav 1.3  No.2, Ruko Regency Cikunir, Tasikmalaya, Jawa Barat",02132707421,,"Oth Flours,meals&pellets Unfit For Human Consumpsi,Other Crabs, Frozen, Fit For Human Consumption","Oth flours,meals&pellets unfit for human consumpsi,Other Crabs, Frozen, Fit For Human Consumption"
"Fresh On Time Seafood, PT","Jl. Raya Narogong Km 26,5, Kawasan Industri Kembang Kuning, Bekasi, Jawa Barat",0218233806,Website: www.freshontime.com,"Crabs,prepared,not In Airtight Container,Whiteleg Shrimps Headless Without Tail, Frozen,","Crabs,prepared,not in airtight container,Whiteleg Shrimps Headless Without Tail, Frozen,"
"Freyabadi  Indotama, PT","Jl. Maligi Iii Lot-j2a, Kawasan Industri Kiic, Karawang, Jawa Barat",02189109137,Website: www.freyabadi.com,"Chocolate Confectionary In Blocks, Slab/ Bars,weig,White Chocolate, Not Containing Cocoa,Machine For The Manufac Of Confectionary","Chocolate confectionary in blocks, slab/ bars,weig,White Chocolate, Not Containing Cocoa,Machine For The Manufac Of Confectionary"
"Frigoglass Indonesia, PT","Jl. Jababeka Vi Blok P No.1, Kawasan Industri Jababeka, Cikarang, Bekasi, Jawa Barat",0218934462,Website: www.frigoglass.com,"Refrigerating Equipment,capacity <=200 L  Not For,Oth Part Refrig & Freezers Equipment Ele Ctric/oth","Refrigerating equipment,capacity <=200 l  not for,Oth Part Refrig & Freezers Equipment Ele Ctric/oth"
"Frina Lestari Nusantara, PT","Jl. Olympic Raya Kav.a-3 Kws Industri Sentul, Bogor, Jawa Barat",0218755386,Website: www.fln.co.id,Other Parts & Acces. For Other Vehicles Of Tractor,Other parts & acces. for other vehicles of tractor
"Fuchs Indonesia, PT","Jl. Jababeka Sfb Blok J 6-l, Cikarang Industrial Estate, Harjamekar, Bekasi, Jawa Barat",,Website: www.fuchs.co.id,"Oth Lubricating Prep Cont Petroleum Oil,Oth Anti-knock Preparations","Oth lubricating prep cont petroleum oil,Oth Anti-knock Preparations"
"Fuji Fine Indonesia, PT","Kawasan Industri Mm2100 Blok J-10, Bekasi, Jawa Barat",,,"Winding Wire Of Copper,w/ An Outer Coating Of Lacq","Winding wire of copper,w/ an outer coating of lacq"
"Fuji Junya Kitagawa, PT","Kawasan Industri Jababeka Technopark Blok C3-c, Bekasi, Jawa Barat",,Website: www.fuji-mold.co.jp,"Moulding Patterns, Of Other Material","Moulding patterns, of other material"
Fuji Kogyo Indonesia,"Ruko Paragon, Jl. Gn Mandala Blok A No.88 Q Lc, Bekasi, Jawa Barat",,,"Oth Article Of Vulcanised Rubber,for Vehicle Of He","Oth article of vulcanised rubber,for vehicle of he"
"Fuji Oozx Indonesia, PT","Jl. Mitra Barat Ii Blok H2, Kawasan Industri Mitrakarawang, Karawang, Jawa Barat",,,Other Parts For Engines,Other parts for engines
"Fuji Palapa Textile Industries, PT","Jl. Pasir Kaliki No.155, Bandung, Jawa Barat",0226014453,e-Mail: niode@fujitex.com,"Woven Fabrics Of Synt Filament Yarn From High Of N,Oth Woven Fabrics,cont>=85% Of By Weight,Other Fabrics; Printed By Traditional Batik","Woven fabrics of synt filament yarn from high of n,Oth Woven Fabrics,cont>=85% Of By Weight,Other Fabrics; Printed By Traditional Batik"
"Fuji Presisi Tool Indonesia, PT","Ejip Industrial Park Plot 3b-2 Cikarang Selatan, Bekasi, Jawa Barat",0218970253,Website: www.fujipresisi.com,"Oth Parts And  Accessories For Transport Of Person,Parts Of Oths Goods Of Heading 84.38 Ele,Millstones & Grindstones For Milling, Grinding &","Oth parts and  accessories for transport of person,Parts Of Oths Goods Of Heading 84.38 Ele,Millstones & Grindstones For Milling, Grinding &"
"Fuji Seimitsu Indonesia, PT","Jl. Industri Utama Blok Rr 10, Kws Inds Cikarang Jababeka Tahap Ii, Bekasi, Jawa Barat",0218937305,Website: www.fujiseimitsuindonesia.com,Nuts With An External Diameter Not Exceeding 16 Mm,Nuts with an external diameter not exceeding 16 mm
"Fuji Systems Indonesia, PT","Jl. Permata Raya Lot C-1b,kawasan Ind Kiic, Graha Kiic, Karawang, Jawa Barat",0267646610,Website: www.fuji-sys.com,"Millstones & Grindstones For Milling, Grinding & P,Micrometers, Callipers And Gauges","Millstones & grindstones for milling, grinding & p,Micrometers, Callipers And Gauges"
"Fujiaire Indonesia, PT","Jl. Raya Siliwangi Km.9 No.9 Bantargebang, Bekasi, Jawa Barat",02182611162,,"Ac Mach,windows/wall Types Self-contain Or Split,Ac Mach,windows/wall Types Self-contain Or """"split,Oth,incorp A Refri Unit Of Use Aircraft,""""","AC mach,windows/wall types self-contain or split,Ac Mach,windows/wall Types Self-contain Or """"split,Oth,incorp A Refri Unit Of Use Aircraft,"""""
"Fujimaki Steel Indonesia, PT","Kawasan Industri Mitra Karawang, Jl.mitra Raya Ii Blok E2, Karawang, Jawa Barat",,Website: www.fujimaki-web.co.jp,Oth Parts & Acces Suitable For Machines Other Head,Oth parts & acces suitable for machines other head
"Fujisei Metal Indonesia, PT","Kampung Buni Rt.011/rw.04, Bekasi, Jawa Barat",,,"Cylinder Liners For Other Engines With =>50 Mm Dia,Gaskets&similar Joint Metal Sheeting Combined,Oth Gaskets, Washers & Oth Seals","Cylinder liners for other engines with =>50 mm dia,Gaskets&similar Joint Metal Sheeting Combined,Oth Gaskets, Washers & Oth Seals"
"Fujisei Plastik Seitek, PT","Jl. Pisangan Rt.001/rw.001, Bekasi, Jawa Barat",02189134018,Website: www.fujiseitek.com,"Cylinder Liners For Other Engines With =>50 Mm Dia,Oth Gaskets, Washers & Oth Seals","Cylinder liners for other engines with =>50 mm dia,Oth Gaskets, Washers & Oth Seals"
"Fujita Rashi Indonesia, PT","Jl. Kenari I Blok G.1 No. 16 Delta Silicon 5, Lippo Cikarang, Bekasi, Jawa Barat",,Website: www.fjtrashi.co.jp,Oth Parts In Manufacture Electric Motor  Generator,Oth parts in manufacture electric motor  generator
"Fukoku Industries Indonesia, PT","Jl. Jababeka Viiia, Blok B, No.11f Cikarang, Bekasi, Jawa Barat",0218936359,,"Oth Tube,pipe & Hose,reinforced/combined  W/ Oth M,Oth Stainlss Steel Oth.than Flanges,butt","Oth tube,pipe & hose,reinforced/combined  w/ oth m,Oth Stainlss Steel Oth.than Flanges,butt"
"Fukoku Tokai Rubber Indonesia, PT","Jl. Industri Selatan Vi-a Kwsn Industri Jababeka Tahap Ii Bi Gg-6/af, Karawang, Jawa Barat",02189834085,e-Mail: account@ftr.co.id,"Other Electro Magnetic Including Parts,Flywheels&pulleys,including Pulley Block","Other electro magnetic including parts,Flywheels&pulleys,including Pulley Block"
"Fukusuke Kogyo Indonesia, PT","Kawasan Industri Mm 2100 Bi M-3-2, Cikarang Barat, Bekasi, Jawa Barat",0218980311,,Aseptic Bag Not Reinforced W/ Alum Foil; Width<315,Aseptic bag not reinforced w/ alum foil; width<315
"Fukusuke Kogyo, PT","Kawasan Industri Mm2100, Blok Kk-6, Bekasi, Jawa Barat",021-8980311,,"Waste, Parings & Scrap, Of Other Plastic,Aseptic Bag Not Reinforced W/ Alum Foil;","Waste, parings & scrap, of other plastic,Aseptic Bag Not Reinforced W/ Alum Foil;"
"Fukuyama Giken Indonesia, PT","Kawasan Industri Mm 2100 Blok N-1, Cibitung, Bekasi, Jawa Barat",0218980135,e-Mail: fukuyama@uninet.net.id,"Oth Bars,rods Of Iron, Non-alloy Steel Forged,carb","Oth bars,rods of iron, non-alloy steel forged,carb"
"Fukuyama Indonesia, PT","Surya Cipta City Of Industry, Jl. Surya Madya Iii Kav.1-28p, Karawang, Jawa Barat",,,"Gear&gearing Oth Than Toothed Wheels, For Oth Mar.","Gear&gearing oth than toothed wheels, for oth mar."
"Furindo, CV","Jl. Raya  Jamblang Km.12, Cirebon, Jawa Barat",0231343186,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Albasia Sanded Or End Jointed&planed","Oth non coniferous oth teak strips friezes for par,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Albasia Sanded Or End Jointed&planed"
Furnicahaya Mulyatama,"Kp. Babakan Tasikmalaya Rt.06 Rw.13, Bandung, Jawa Barat",02285241131,,Polypropylene In Granule Form,Polypropylene in granule form
"Furukawa Permintex Autoparts Indonesia, PT","Jl. Inti Raya Blok C2 No. 11, Bekasi International Estate, Bekasi, Jawa Barat",02189908062,Website: www.furukawa.co.jp,"Wiring Harness For Mtor Vehicle;of Head 87.02,87.0,Oth Plastic,except Monofilament,hardened","Wiring harness for mtor vehicle;of head 87.02,87.0,Oth Plastic,except Monofilament,hardened"
"Futaba Denshi Indonesia, PT","Jl, Trembesi Blok F19 No.1a,delta Silicon 3 Industrial Park, Bekasi, Jawa Barat",,Website: www.futaba.co.jp,"Oth Mould For Rubber,plastics, Not Injection , Com","Oth mould for rubber,plastics, not injection , com"
"Fuyi Indonesia, PT","Jl. Sukaati Vii No. Ib Pasirluyu, Regol, Bandung, Jawa Barat",,Website: fuyiindonesia.1688.com,"Other Vegetable Product, For Human Consumption, N.,Seaweeds & Oth Algae,fresh,chilled/dried  For,Seaweeds & Oth Algae,fresh,chilled/dried  Used In","Other vegetable product, for human consumption, n.,Seaweeds & Oth Algae,fresh,chilled/dried  For,Seaweeds & Oth Algae,fresh,chilled/dried  Used In"
G & G F,"Jl. Raya Bandung Km.6 Kp. Sukamahi, Cianjur, Jawa Barat",,,"Sack&bag Of Cotton For Packing Goods,Oth Sack&bag Of Synthetice Textils Of Wo Ven &,Sacks & Bags Of Oth Textiles Not Hemp/ Coconut","Sack&bag of cotton for packing goods,Oth Sack&bag Of Synthetice Textils Of Wo Ven &,Sacks & Bags Of Oth Textiles Not Hemp/ Coconut"
G-tekt Indonesia Manufacturing,"Kawasan Industri Indotaisei Sektor 1a Blok N, Karawang Bekasi, Jawa Barat",0264351003,,"Oth Parts Of Gear Boxes For Vehicles Of Heang 8701,Instant Coffee,Flywheels&pulleys,including Pulley Block","Oth parts of gear boxes for vehicles of heang 8701,Instant Coffee,Flywheels&pulleys,including Pulley Block"
"G-texpia International, PT","Jl. Akses Tol Karawang Timur 1, Desa Gintungkerta, Kec. Klari, Karawang, Jawa Barat",,e-Mail: andy_daeng2006@yahoo.co.id,"Womens/girls Skirts÷d Skirts Of Oth Textil,Womens/girls Trousers, Breeches& Shorts Of","Womens/girls skirts÷d skirts of oth textil,Womens/girls Trousers, Breeches& Shorts Of"
"Ga Indonesia, PT","Jl. Hm Ashari Km 05 Rt 006/01 Cibinong 16911, Bogor, Jawa Barat",0218763612,,"Mens/boys Wind-cheaters,wind-jackets Of Man-made,Mens/boys Wind-cheaters,wind-jackets Of Cotton,Womens/girls Wind-cheaters,wind-jacket Of","Mens/boys wind-cheaters,wind-jackets of man-made,Mens/boys Wind-cheaters,wind-jackets Of Cotton,Womens/girls Wind-cheaters,wind-jacket Of"
"Gading Dampar Kencana, PT","Jl. Kriyan No. 12 Pronggol, Cirebon, Jawa Barat",0231237788,Website: www.megafurniture.net,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Cane,osier Or Similar Material,Statuettes & Oth Ornaments, Of Wood","Oth wooden furniture,oth than fume cupboard,Seat Of Cane,osier Or Similar Material,Statuettes & Oth Ornaments, Of Wood"
"Gaha Green Garment, PT","Jl. Raya Rancaekek Km 24.4  Kawasan Industri N1-n2, Sumedang, Jawa Barat",0227791033,,"Mens/boys Ovr Coats,car Coat,capes Of Oth Textl,Mens/boys Suits Of Other Textile Mater Not,Mens/boys Ovr Coats,car Coat,capes Of Man-made","Mens/boys ovr coats,car coat,capes of oth textl,Mens/boys Suits Of Other Textile Mater Not,Mens/boys Ovr Coats,car Coat,capes Of Man-made"
Galeb Jaya,"Ruko Kranggan Permai No.20, Bekasi, Jawa Barat",,,"Dolls, Whether/not Dressed","Dolls, whether/not dressed"
"Galic Artabahari, PT","Kp. Cikedokan Ds Sukadanau Cibitung  Po Box 183, Bekasi, Jawa Barat",0218900783,Website: www.ptgab.com,"Carageenan Not In Powder Form,Carageenan In Powder Form","Carageenan not in powder form,Carageenan In Powder Form"
"Galih Estetika, PT","Jl. Raya Bandorasa No.103 Bandorasa Wetan Cilimus, Kuningan, Jawa Barat",0232613388,,"Sweet Potatoes, Frozen,Sweet Potatoes, Not Frozen,Othwise Prepared Or Preserved, Not Added","Sweet potatoes, frozen,Sweet Potatoes, Not Frozen,Othwise Prepared Or Preserved, Not Added"
Galuh Bida Pratama,"Jl. Rasamala Ii Blok. A No. 264 Rt.007/rw.010, Bekasi, Jawa Barat",,,"Other Salmonidae, Excl.fillets, Livers And Roes, F,Cuttle Fish And Squid, Frozen,Nile Perch And Snakeheads, Excl.fillets, Livers","Other salmonidae, excl.fillets, livers and roes, f,Cuttle Fish And Squid, Frozen,Nile Perch And Snakeheads, Excl.fillets, Livers"
"Ganada Makmur Jaya, PT","Jl. Mayor Oking Jaya Atmaja  No.88 A Rt.003 Rw.001, Cirimekar Cibinong, Bogor, Jawa Barat",,,"Womens/girls  Dresses Of Other Textile Materials,Womens/girls Blous,shirt&shirt Blous Of Oth,Womens/girls Dressed Of Cotton,","Womens/girls  dresses of other textile materials,Womens/girls Blous,shirt&shirt Blous Of Oth,Womens/girls Dressed Of Cotton,"
"Ganamas Prima, PT","Jl. Raya Narongrong Pangkalan V Km 13,8 Ciketing Marga Mulya, Bekasi, Jawa Barat",0218250157,e-Mail: ganapri@centrin.net.id,"Hand-operated Insectcidae Sprayers For Agriculture,Aseptic Bag Not Reinforced W/ Alum Foil;","Hand-operated insectcidae sprayers for agriculture,Aseptic Bag Not Reinforced W/ Alum Foil;"
Gansa Techno Center,"Kopo Plaza Blok G-5 Jl. Peta-lingkar Selatan, Bandung, Jawa Barat",0226071639,,"Other Mach Input/output Units,whether/ Not Contain","Other mach input/output units,whether/ not contain"
"Ge Nusantara Turbine Services, PT","Jl. Pajajaran No.154, Kp.iv,, Bandung, Jawa Barat",0226036441,Website: www.ge.com,"Oth Parts Of Turbo-jets/turbo-propellers,Micrometers, Callipers And Gauges","Oth Parts of turbo-jets/turbo-propellers,Micrometers, Callipers And Gauges"
Gelar Sinar Alam,"Jl. Majalengka B.6 No.3 Nuansa Majasem, Cirebon, Jawa Barat",02318493186,Website: www.rattanfurni.net,"Seat Of Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Oth Ceramic Articles Of Oth Than Porcelain/china","Seat of rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Oth Ceramic Articles Of Oth Than Porcelain/china"
"Gelindo Garmentama, PT","Jl. Cangkuang Kulon No. 38 Dayeuhkolot, Bandung, Jawa Barat",02285241348,,"Females Jackets & Blazers Of Synthetic Fibres,Females Ensembles Of Synthetic Fibres,Females Blouses/shirts/shirt Blouses Of Man-made","Females jackets & blazers of synthetic fibres,Females Ensembles Of Synthetic Fibres,Females Blouses/shirts/shirt Blouses Of Man-made"
"Gematani Agro Persada, CV","Kp. Sukaruas Rt. 003 Rw.001 Sukaraja, Tasikmalaya, Jawa Barat",02655602822,Website: www.gematani2.webs.com,"Sweet Potatoes, Not Frozen,Textile Fibres Of Coconut (coir), Other,Oth Articles For The Conveyance/packing Goods Of","Sweet potatoes, not frozen,Textile Fibres Of Coconut (coir), Other,Oth Articles For The Conveyance/packing Goods Of"
"Gemilang Jaya Makmur Pratama, PT","Kp. Klapa Nunggal, Ds.gintung Kerta, Klari, Karawang, Jawa Barat",,,"Oth Jelutong Wood And Oth Wood Prepared For Pencil,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Non Coniferous Oth Teak Strips Friezes For","Oth jelutong wood and oth wood prepared for pencil,Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Non Coniferous Oth Teak Strips Friezes For"
"General Motors Indonesia Manufacturing, PT","Jl.  Raya Bekasi Km 27, Bekasi, Jawa Barat",02130406800,,"Oth Motor Car,no Sedan,1000-1500 Cc,not Ckd,intern,Oth Part Incl. Printed Circuit Assmblies Of Telp,Stoppers, Lids, Caps And Other Closures","Oth motor car,no sedan,1000-1500 cc,not ckd,intern,Oth Part Incl. Printed Circuit Assmblies Of Telp,Stoppers, Lids, Caps And Other Closures"
"General Motors Indonesia, PT","Jl. Raya Bekasi Km 27, Pondok Ungu, Bekasi, Jawa Barat",0218849302,,"Oth Parts And  Accessories For Transport Of Person,Other Lighting/visual Signalling Equip.,Other Parts And Access, Of Motor Vehicles Of","Oth parts and  accessories for transport of person,Other Lighting/visual Signalling Equip.,Other Parts And Access, Of Motor Vehicles Of"
"General Prima Inti Plastic, PT","Jl. Industri Cimareme Ii No.7, Bandung Barat, Jawa Barat",,,Sack&bag Of Polyethylene/polypropylene Strip/same,Sack&bag of polyethylene/polypropylene strip/same
"Generasi Produk Indonesia, PT","Kp.gandoang Rt.02 Rw.04,ds. Gandoang, Kec. Cileungsi, Bogor, Jawa Barat",0218234373,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Glass Mirros, Framed","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Glass Mirros, Framed"
"Genta Persada, CV","Jl. Keadilan Barat I Blok Nk-2, Bandung, Jawa Barat",0224261502,e-Mail: inquiry@gentapersada.com,"Oth Vegetable Prodcts Not Used Primarily In Tannin,Brooms Consisting Of Twig/oth Vegetable Materials","Oth vegetable prodcts not used primarily in tannin,Brooms Consisting Of Twig/oth Vegetable Materials"
"Genta Tri Karya, PT","Jl. Raya Ujungberung Km. 12,5 No.69, Bandung, Jawa Barat",0227800592,Website: www.gentaguitar.com,"Oth String Musical Instruments(guitars) Not Played,Parts & Accessories For The Musical Instrument Of,Trunk,suit,vanity,executive,brief-cases With","Oth string musical instruments(guitars) not played,Parts & Accessories For The Musical Instrument Of,Trunk,suit,vanity,executive,brief-cases With"
Genteng Teracotta Industri,"Jl. Desa Sukaraja Wetan, Majalengka, Jawa Barat",0233881010,,Roofing Tiles Of Ceramic,Roofing tiles of ceramic
"Gerbang Surya Permai  Rotan, PT","Jl. Plumbon Kenanga Desa Lurah, Cirebon, Jawa Barat",0231321525,Website: www.gsp-furniture.com,"Oth Non Coniferous Oth Teak Strips Friezes For,Oth Than Tropical Wood, Oth Sanded Or  End","Oth Non Coniferous Oth Teak Strips Friezes For,Oth Than Tropical Wood, Oth Sanded Or  End"
"Gerindo Dwidaya Manunggal, PT","Jl. Dangdeur Indah No.11a, Bandung, Jawa Barat",0222007804,e-Mail: gerd.wagner@gerindo.com,"Textile Fibres Of Coconut (coir), Other,Other Spool,cop,bobbin & Similar Support,Oth Vegetable Prodcts Not Used Primarily In","Textile fibres Of coconut (coir), other,Other Spool,cop,bobbin & Similar Support,Oth Vegetable Prodcts Not Used Primarily In"
"Gistex Chewon Synthetic, PT","Jl. Braga No. 106, Braga, Sumur, Bandung, Jawa Barat",0224241223,Website: www.gistexgroup.com,"Textured Yarn Of Polyesters,Oth Yarn, Single, With A Twist Or Not<50 Turn/m;","Textured yarn of polyesters,Oth Yarn, Single, With A Twist Or Not<50 Turn/m;"
"Gistex Garmen Indonesia, PT","Jl. Braga No. 106, Braga, Sumur, Bandung, Jawa Barat",0224241223,Website: www.gistexgroup.com,"Males Underpants & Briefs Of Cotton,Mens/boys Underpants & Briefs Of Man-made,Mens/boys Underpants & Briefs Of Cotton,","Males underpants & briefs of cotton,Mens/boys Underpants & Briefs Of Man-made,Mens/boys Underpants & Briefs Of Cotton,"
"Gistex Nisshinbo Indonesia, PT","Jl. Nanjung No. 66 Leuwigajah, Cimahi Selatan, Cimahi, Jawa Barat",0226674528,Website: www.nisshinbo.co.jp,"Wovn Fbrcs Of Plyster Stple Fbre Bleache Plain Wea,Woven Fabric,bleached; Plain Weave < 85%,Woven Fabrics Of Cotton,bleached,plein","Wovn fbrcs of plyster stple fbre bleache plain wea,Woven Fabric,bleached; Plain Weave < 85%,Woven Fabrics Of Cotton,bleached,plein"
"Gistex Popular Indonesia, PT","Jl. Nanjung No.82 Lagadar - Margaasih 40216, Bandung, Jawa Barat",0226676539,Website: www.gistexgroup.com,"Knitted/croch. Fabrics;elastomeric>20%, Width>30cm","Knitted/croch. fabrics;elastomeric>20%, width>30cm"
"Gistex, PT","Jl. Braga No. 106, Braga, Sumur, Bandung, Jawa Barat",0224241223,Website: www.gistexgroup.com,"Woven Fabrics Of Synt Filament Yarn From High Of N,Woven Fabrics Of Synt Filament Yarn From","Woven fabrics of synt filament yarn from high of n,Woven Fabrics Of Synt Filament Yarn From"
"Gizi Tata Pangan Sejahtera, PT","Jl. Paralon I No.22, Bandung, Jawa Barat",0226075182,e-Mail: gizitas@gmail.com,Other Baker Wares,Other baker wares
"Gj Flower, PT","Jl. Raya Sukabumi Km.19 Kp. Cisempur Rt.02/03 Muara Jaya Caringin, Bogor, Jawa Barat",02518224218,,"Bulbs,tubers,tuberous Roots, Corms, Crowns & Rhizo","Bulbs,tubers,tuberous roots, corms, crowns & rhizo"
"Global Ekanusa Perdana, PT","Jl. Raya Jakarta-bogor Km.46 No.09 Rt.001 Rw011, Pakansari Cibinong, Bogor, Jawa Barat",,,"Cartons,boxes & Cases, Of Corrugated Paper Or Pape","Cartons,boxes & cases, of corrugated paper or pape"
"Global Grafindo International, CV","Jl. Cijerah No.33, Bandung, Jawa Barat",0226034830,,"Printed/illustrated Postcards, Card Greetings, Mes","Printed/illustrated postcards, card greetings, mes"
"Global Kriya Nusantara, PT","Jl. Cibiru Hilir Kav 194 Cileunyi, 40393, Bandung, Jawa Barat",0217810719,Website: www.kriyanusantara.com,"Oth Wooden Articles Of Furniture Not Falling In Ch,Other Mounting ; Oth Than Of A Kind Suitable For","Oth wooden articles of furniture not falling in ch,Other Mounting ; Oth Than Of A Kind Suitable For"
"Global Metalindo Asia, PT","Jl. Bojong Buah Raya No.11, Kopo. Katapang, Bandung, Jawa Barat",0225897017,e-Mail: gbmetal@bdg.centrin.net.id,"Copper Waste And Scrap,Other Wire Of Refined Coppper,Nickel Waste And Scrap","Copper waste and scrap,Other Wire Of Refined Coppper,Nickel Waste And Scrap"
"Global Shinsei Indonesia, PT","Ejip Industrial Park Plot 5b-2, Bekasi, Jawa Barat",02189677722,Website: www.shinsei-shiga.co.jp,"Tableware & Kitchenware Except From Melamine,Pres-reduce Valve,iron/steel,automatic Operate ,5,Oth Plate,sheet,film,strip,propylene","Tableware & kitchenware except from melamine,Pres-reduce Valve,iron/steel,automatic Operate ,5,Oth Plate,sheet,film,strip,propylene"
"Global Total Plastics Industry, PT","Jl. Timor Blok C.7 No.11  Kawasan Industri Mm2100, Bekasi, Jawa Barat",,,High Impact Polystyrene In Granules,High impact polystyrene in granules
"Globalindo Enterprise, CV","Jl. Fatahillah 127,blok Tengku Perbutulan Sumber,, Cirebon, Jawa Barat",0231322019,Website: www.globent-rattan.com,"Seat Of Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan","Seat of rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan"
"Glopac Indonesia, PT","Jl. Akasia Ii Blok Ae No. 19 Delta Silicone Lc, Lippo Cikarang Selatan, Bekasi, Jawa Barat",02189902247,Website: www.glopac.co.id,"Trays,dishes,plates,cups&the Like,of Paper Or Pape,Stoppers, Lids, Caps And Other Closures","Trays,dishes,plates,cups&the like,of paper or pape,Stoppers, Lids, Caps And Other Closures"
"Gloria Satyakencana, PT","Jl. Gunung Sindur No.2 Rt.02/02 Babakan, Curug, Bogor, Jawa Barat",02518611711,,"Oth Wooden Furniture,oth Than Fume Cupboard","Oth wooden furniture,oth than fume cupboard"
"Gloryindo, CV","Jl. Srikaya No. 14  Rt. 04 Rw. 01  Blok Sirandu, Cirebon, Jawa Barat",02318330470,,"Seat Of Rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Seat Of Cane,osier Or Similar Material","Seat of rattan,Bedroom, Dining Room Or Living Room Sets Of Rattan,Seat Of Cane,osier Or Similar Material"
"Glostar Indonesia, PT","Jl. Pelabuhan Ii Km. 14,5 Desa Bojong, Cikembar, Sukabumi, Jawa Barat",02666323850,,"Sports Footwear Not Fitted With Spikes/ Wrstling/w,Oth Sports Footwear For Oth Purpossed With Outer,Sports Footwear Not For Wrestling/ski/ Same Items","Sports footwear not fitted with spikes/ wrstling/w,Oth Sports Footwear For Oth Purpossed With Outer,Sports Footwear Not For Wrestling/ski/ Same Items"
"Gmb Global Chem International, PT","Kawasan Industri Jababeka Iig Tahap 1, Blok C No.16 Ad, Desa Pasir Gembong, Bekasi, Jawa Barat",02189832780,,"Other Printed Circuits,Step-voltage Regulators;instrument Trans Former,Elect Conduit Tubbingg & Joint Therefor Of Base","Other printed circuits,Step-voltage Regulators;instrument Trans Former,Elect Conduit Tubbingg & Joint Therefor Of Base"
"Godong Ijo Asri, PT","Jl. Raya Cinangka No.60 Rt.02/04  Kel.serua Kec.sawangan, Depok, Jawa Barat",0217413334,e-Mail: indo@godongijo.com,"Foliage,branches&oth Part Plant,grasses, For Bouqu,Unrooted Cutting And Slips Of Oth Plants","Foliage,branches&oth part plant,grasses, for bouqu,Unrooted Cutting And Slips Of Oth Plants"
