Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Syam Surya Mandiri, PT","Jl. Propinsi 1 Rt.04, Ds. Makroman, Kec. Sambutan, Samarinda, Kalimantan Timur",0541682236,e-Mail: ilham@syamsurya.co.id,"Other Giant Tiger Prawns, Frozen, Fit For Human Co,Giant Tiger Prawns Headless, Frozen, Fit For","Other giant tiger prawns, frozen, fit for human co,Giant Tiger Prawns Headless, Frozen, Fit For"
Tak Di Sangka,"Jl. Cut Nyak Dien Rt.005, Nunukan, Nunukan, Kalimantan Timur",055621445,,"Oth Than Kerupuk Of Shrimps,Oth Pasta, Oth Instant Noodles,Refined Sugar, Oth Thanwhite","Oth than kerupuk of shrimps,Oth Pasta, Oth Instant Noodles,Refined Sugar, Oth Thanwhite"
"Tanito Harum, PT","Jl. Batubara No.8 Rt.029, Sidodadi Segiri, Kec.samarinda Ulu, 75123, Samarinda, Kalimantan Timur",,e-Mail: tanito@telkom.net,Bituminous Coal: Not Coking Coal,Bituminous coal: not coking coal
"Teknik Alum Service, PT","Jl. Komp.balikpapan Baru Blok Ab-1 No.11, Kel.baru Tengah, Kec.balikpapan Barat, Balikpapan, Kalimantan Timur",,,Nickel Ores And Concentrates,Nickel ores and concentrates
"Tiga A, CV","Jl. Abdi Praja Blok 1-a Rt.64, Balikpapan, Kalimantan Timur",,,"Crabs, Live,Other Marine Fish Excl.fillets, Livers And Roes,,Other Transporter Cranes","Crabs, live,Other Marine Fish Excl.fillets, Livers And Roes,,Other Transporter Cranes"
"Trias Jaya Agung, PT","Jl. Wonosari No. 40 Rt. 23 Kel. Gunungsari Ilir Kec. Balikpapan Tengah, Balikpapan, Kalimantan Timur",0542415929,Website: triasgroup.com,Nickel Ores And Concentrates,Nickel ores and concentrates
"Tunas Muda Jaya, PT","Jl. Negara Km 158 Rt. 001 Kel. Busui Kec. Batu Sopang, Paser, Kalimantan Timur",05427219768,e-Mail: info@ciptakridatama.co.id,Bituminous Coal: Not Coking Coal,Bituminous coal: not coking coal
"Vpr Laxmindo, PT","Jl. H.a.m.m Rifaddin Komplek Grand Taman Sari Blok, C5/3 Rt32, Samarinda, Kalimantan Timur",,,"Mach With A 360,revolving Super Struct, Mech Shove,Dumpers, 24-45 T, Not Ckd, Diesel","Mach with a 360,revolving super struct, mech shove,Dumpers, 24-45 T, Not Ckd, Diesel"
Wahyu Santoso,"Jl. Arif Rahman Hakim Rt.009 Kel.nunukan Timur Kec.nunukan, Nunukan, Kalimantan Timur",,,"Other Seaweed & Algae, Fresh, Chilled, Frozen,drie","Other seaweed & algae, fresh, chilled, frozen,drie"
Wana Karya,"Jl. Mulawarman No. 155 Rt. 22, Balikpapan, Kalimantan Timur",,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Wirama Entiti Nusantara, PT","Jl. Danau Tondano Rt.26,sungai Pinang Luar,samarinda 75117, Samarinda, Kalimantan Timur",,,Bituminous Coal: Not Coking Coal,Bituminous coal: not coking coal
