Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"M Joint Exclusive Leather Craf, PT","Psr Klondangan Rt. 02 Rw. 26 Sendang Tirto Berbah, Sleman, D.I. Yogyakarta",0274372172,,"Hand Bag With Outer Surface Of Leather Or Of Paten,Hand Bag With Other Outer Surface,Artcl In Pocket/hand Bag With Outer Surf Ace Of","Hand bag with outer surface of leather or of paten,Hand Bag With Other Outer Surface,Artcl In Pocket/hand Bag With Outer Surf Ace Of"
"Maju Karya Sentosa, CV","Jl. Jeruk Legi No. 548a Rt. 13 Rw. 35 Banguntapan, Bantul, D.I. Yogyakarta",0274450769,,"Oth Prefabricated Structural Components,  Reinforc,Oth Articles Of Stone,oth Thn Content","Oth prefabricated structural components,  reinforc,Oth Articles Of Stone,oth Thn Content"
"Maleha, PT","Jl. Parang Tritis Km. 4,5, Bantul, D.I. Yogyakarta",0274379426,Website: www.sasa-design.com,Hand Bag With Outer Surface Of Leather Or Of Paten,Hand bag with outer surface of leather or of paten
"Marel Sukses Pratama, PT","Jl. Baru Mulungan Gondang Penen Rt. 5 Rw. 28 Sendangadi Melati, Sleman, D.I. Yogyakarta",0274867313,Website: www.marelsp.com,"Footwear Without Applied Soles Of Oth Textile Mate,Footwear Without Applied Soles Of Cotton,","Footwear without applied soles of oth textile mate,Footwear Without Applied Soles Of Cotton,"
"Mataram Tunggal Garment, PT","Dusun Balong Desa Donoharjo,kec.ngagli, Sleman, D.I. Yogyakarta",0274895960,Website: www.mtg.co.id,"Females Trousers/shorts/etc Of Oth Wool Or Fine A,Females Dresses Of Oth Textiles, Not Silk And,Females Blouses/shirts/shirt Blouses Of Oth","Females trousers/shorts/etc of oth wool or fine a,Females Dresses Of Oth Textiles, Not Silk And,Females Blouses/shirts/shirt Blouses Of Oth"
"Matsuno Glove Indonesia Jaya, PT","Wirokerten Rt 07, Bantul, D.I. Yogyakarta",,,"Gloves,mittens,mitts, Impregnated Coated Plastics/","Gloves,mittens,mitts, impregnated coated plastics/"
"Max, CV","Jl.sugeng Jeroni No.2, Yogyakarta, D.I. Yogyakarta",0274387842,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In Offices,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In Offices,Wooden Furniture Of A Kind Used In The Bedroom"
"Mega  Andalan Kalasan, PT","Jl. Tanjungtirto Kalasan Km.13/34 Gendingan Tirtomartani, Sleman, D.I. Yogyakarta",0274496226,Website: www.mak-techno.com,"Oth Furniture Designed For Medical, Surgical/veter,Alpha,beta/gamma Radiations,for Medical","Oth furniture designed for medical, surgical/veter,Alpha,beta/gamma Radiations,for Medical"
Meylasari,"Blimbing, Rt 11, Rw 05, Karangrejek, Wonosari, Gunung Kidul, D.I. Yogyakarta",,,Other Antimalarials Used For Herbal Medicaments,Other antimalarials used for herbal medicaments
Mirota Persada,"Jl. Faridan M. Noto 7, Yogyakarta, D.I. Yogyakarta",,,"Seat Of Cane,osier Or Similar Material,Other Furniture Of Cane, Osier, Bamboo Or Similar","Seat of cane,osier or similar material,Other Furniture Of Cane, Osier, Bamboo Or Similar"
Mokken Citarona,"Krandon, Warak Lor Iii, Sleman, D.I. Yogyakarta",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Cane,osier Or Similar Material","Oth wooden furniture,oth than fume cupboard,Seat Of Cane,osier Or Similar Material"
"Muara Kayu Sengon, PT","Jl. Raya Lesmana - Ajibarang Km 3 No 6 Rt 04 Rw 03 Ds. Lesmana Kec Aji, Yogyakarta, D.I. Yogyakarta",,,Veneered Panels&similar W/at Least One Other Wood,Veneered panels&similar w/at least one other wood
Nartis Silver,"Jl. Tegalgendu No. 22 Kotagede, Yogyakarta, D.I. Yogyakarta",0274371184,,"Articles Of Silversmiths Wares Of Silver Whether O,Parts Of Jewellery Of Silver","Articles of silversmiths wares of silver whether o,Parts Of Jewellery Of Silver"
Natural House,"Jl. Beton, Bantul, D.I. Yogyakarta",,,"Oth Metal Furniture, Other Than Fume Cupboards,Statuettes & Oth Ornaments, Of Wood","Oth metal furniture, other than fume cupboards,Statuettes & Oth Ornaments, Of Wood"
"Natural Javaindo, CV","Demangan Kidul Gk I No.17, Yogyakarta, D.I. Yogyakarta",0274540282,,"Oth Article Monumental/building Of Oth Stones,not","Oth article monumental/building of oth stones,not"
"Natural Nusantara, PT","Jl. Ring Road Barat No. 72 Rt.008 Rw.026, Sleman, D.I. Yogyakarta",,,"Oth Medicated Prod & Oth Of Felt Or Nonwovens, Imp","Oth medicated prod & oth of felt or nonwovens, imp"
"Navil Natural, PT","Jl.pedes Km 2 Panggang, Argomulyo, Sedayu, Bantul, D.I. Yogyakarta",,Website: www.navilnatural.com,"Maple Sugar & Maple Syrup,Lactose & Lactose Syrup,lactose<99%","Maple Sugar & Maple Syrup,Lactose & Lactose Syrup,lactose<99%"
"Nexton, PT","Perum Puri Sewon Asri Blok L Pangung Harjo Sewon, Bantul, D.I. Yogyakarta",02744530981,,"Monumental/building Stone Of Oth Stone, Simply Cut,Other Monumental Or Building Stone","Monumental/building stone of oth stone, simply cut,Other Monumental Or Building Stone"
"Niaga Merapi, PT","Jl. Ringroad Barat Cambahan Nogotirto Gamping, Yogyakarta, D.I. Yogyakarta",0274627179,e-Mail: b.legowo@decorize.com,"Seat Of Cane,osier Or Similar Material,Oth Wooden Furniture,oth Than Fume Cupboard,Colleges & Similar Decorative Plaques Executed","Seat of cane,osier or similar material,Oth Wooden Furniture,oth Than Fume Cupboard,Colleges & Similar Decorative Plaques Executed"
Omah Djawa Design,"Tegalsari Dk, Geneng Rt. 01, Bantul, D.I. Yogyakarta",02748212982,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Ceramic Articles Of Oth Than Porcelain/china,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Ceramic Articles Of Oth Than Porcelain/china,Oth Seats,with Wooden Frames,combined With Other"
"Out Of Asia, PT","Jl. Parang Tritis Km. 8,5, Bantul, D.I. Yogyakarta",0274368281,,"Oth Than Basketwork, Wickerwork & Other Articles,,Statuettes & Oth Ornaments, Of Wood,Oth Articles Of Stone,oth Thn Content","Oth than basketwork, wickerwork & other articles,,Statuettes & Oth Ornaments, Of Wood,Oth Articles Of Stone,oth Thn Content"
"Padma Citra Amahi, PT","Donokerto Turisleman, Donokerto, Turi, Sleman, D.I. Yogyakarta",0274562748,,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Cane,osier Or Similar Material,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Seat Of Cane,osier Or Similar Material,Wooden Furniture Of A Kind Used In The Bedroom"
"Pagilaran, PT","Jl. Faridan M Noto No. 11, Yogyakarta, D.I. Yogyakarta",0274540628,e-Mail: g_larcommerce@pagilaran.co.id,"Black Tea (fermented) & Partly Permented  Tea, Oth","Black tea (fermented) & partly permented  tea, oth"
"Palem Craft Jogja, CV","Jl. Kh. A. Dahlan No. 8, Yogyakarta, D.I. Yogyakarta",0274548080,Website: www.palemcraft.com,"Oth Metal Furniture, Other Than Fume Cupboards,Fluorescent Lamps And Lighting Fittings,Oth Ceramic Articles Of Oth Than Porcelain/china","Oth metal furniture, other than fume cupboards,Fluorescent Lamps And Lighting Fittings,Oth Ceramic Articles Of Oth Than Porcelain/china"
"Pandanus Internusa, CV","Jl. Kenanga No. 251, Sambilegi, Sleman, D.I. Yogyakarta",02744332450,,"Oth Than Basketwork, Wickerwork & Other Articles,,Statuettes & Oth Ornaments, Of Wood,Basketwork, Wickerwork & Other Articles,  Of","Oth than basketwork, wickerwork & other articles,,Statuettes & Oth Ornaments, Of Wood,Basketwork, Wickerwork & Other Articles,  Of"
"Paradise Island Furniture, PT","Jl. Parangtritis Km. 7 Cabeyan Rt. 04 Rw. 06, Bantul, D.I. Yogyakarta",0274445227,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Other Furniture Of Cane, Osier, Bamboo Or Similar","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Other Furniture Of Cane, Osier, Bamboo Or Similar"
"Paragon International, CV","Sempol Rt. 003/014 Caturharjo Pakem, Sleman, D.I. Yogyakarta",02748290168,,"Oth Article Monumental/building Of Oth Stones,not,Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard","Oth article monumental/building of oth stones,not,Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard"
"Perwita Karya, PT","Jl. Diponegoro No. 54 Kel.gowongan Kec. Jetis, Bantul, D.I. Yogyakarta",0274561452,Website: www.perwita-karya.com,"Wooden Furniture Of A Kind Used In The Bedroom,Oth Wooden Furniture,oth Than Fume Cupboard,Glass Mirros, Framed","Wooden furniture of a kind used in the bedroom,Oth Wooden Furniture,oth Than Fume Cupboard,Glass Mirros, Framed"
"Pesona Bintang Utama, PT","Tambak, Bantul, D.I. Yogyakarta",,,Oth Than Anti-acne Creams And Oth Face Or Skin Cre,Oth than anti-acne creams and oth face or skin cre
"Pondok Daun, CV","Jl. Hasyim Ashari Rt. 6 Soropaten Ringinharjo, Bantul, D.I. Yogyakarta",,e-Mail: w_wijayadi@yahoo.com,"Oth Than Basketwork, Wickerwork & Other Articles,,Statuettes & Oth Ornaments, Of Wood,Monumental/building Stone Of Oth Stone, Simply","Oth than basketwork, wickerwork & other articles,,Statuettes & Oth Ornaments, Of Wood,Monumental/building Stone Of Oth Stone, Simply"
"Prestige Furniture, CV","Jl. Lowanu No.68 - 72 Kel. Sorosutan Kec. Umbulharjo, Yogyakarta, D.I. Yogyakarta",0274378047,,"Seat Of Cane,osier Or Similar Material,Oth Seats,with Wooden Frames,combined With Other","Seat of cane,osier or similar material,Oth Seats,with Wooden Frames,combined With Other"
"Quira Terrastika, PT","Jl. Wates Km. 4 Pathuk Banyuraden Gamping, Sleman, D.I. Yogyakarta",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Cane,osier Or Similar Material,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Seat Of Cane,osier Or Similar Material,Wooden Furniture Of A Kind Used In The Bedroom"
"Raja Gajah Oya, PT","Jl. Prambanan Piyungan Km. 3,5 Bokoharjo S, Sleman, D.I. Yogyakarta",0361290100,,"Oth Wood Charcoal(including Shell   Or Nut Charcoa,Oth Article Monumental/building Of Oth Stones,not,Oth Thn Ornamental Cigarette Box&ashtray Of","Oth wood charcoal(including shell   or nut charcoa,Oth Article Monumental/building Of Oth Stones,not,Oth Thn Ornamental Cigarette Box&ashtray Of"
"Rapi Furniture, CV","Jl. Sabirin 18, Yogyakarta, D.I. Yogyakarta",0274561744,,"Statuettes & Oth Ornaments, Of Wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Statuettes & oth ornaments, of wood,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other"
Robin Wood Indonesia,"Pedukuhan Kalangan Rt 002, Bantul, D.I. Yogyakarta",,,"Oth Thn Ornamental Cigarette Box&ashtray Of Oth Th,Setts, Curbstones & Flagstones, Of Natur Als","Oth thn ornamental cigarette box&ashtray of oth th,Setts, Curbstones & Flagstones, Of Natur Als"
"Roma Export, PT","Jl. Ring Road Selatan No.27 Palemsewu,panggungharjo,sewon, Bantul, D.I. Yogyakarta",0274384692,Website: www.romaexport.com,"Setts, Curbstones & Flagstones, Of Natur Als Stone,Oth Ceramic Articles Of Oth Than Porcelain/china","Setts, curbstones & flagstones, of natur als stone,Oth Ceramic Articles Of Oth Than Porcelain/china"
"Samku Glove Indonesia, PT","Jl. Pleret,ds.demangan/gunungan Kel.jambidan/pleret Kec.banguntapan, Bantul, D.I. Yogyakarta",02744435605,e-Mail: anna@manus-skgi.com,"Oth Gloves, Mittens & Mitts Not Wool/ Fine Animal,Gloves,mittens,of Synthetic Fibres Not Impregn","Oth gloves, mittens & mitts not wool/ fine animal,Gloves,mittens,of Synthetic Fibres Not Impregn"
"Sari Furniture, CV","Gandekan Rt. 01 Rw. 09 Desa Tlogoadi Kec. Mlati Kab. Sleman Di Yogya, Sleman, D.I. Yogyakarta",0274866925,Website: www.sarifurniture.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other"
Satu Bumi,"Jalan Imogiri Barat  Km4 / No58, Bantul, D.I. Yogyakarta",,,"Oth Prefabricated Structural Components,  Reinforc,Chips,particles,sawdust Or Oth Waste Of Wood,,Other Articles Of Glass Fibres","Oth prefabricated structural components,  reinforc,Chips,particles,sawdust Or Oth Waste Of Wood,,Other Articles Of Glass Fibres"
Semesta Esensia,"Jl. Kaliurang Km. 8,5 Rt. 07 Rw. 40 Perum Dayu Permai Blok B. 18 Sleman, Sleman, D.I. Yogyakarta",0274880429,,Oth Supplement Fertilisers Chem/not Chem  Treated,Oth supplement fertilisers chem/not chem  treated
"Siji Lifestyle, PT","Jl. Sultan Agung Dk.kweden, Bantul, D.I. Yogyakarta",,,"Bedroom, Dining Room Or Living Room Sets Of Rattan,Setts, Curbstones & Flagstones, Of Natur Als,Oth Thn Ornamental Cigarette Box&ashtray Of Oth","Bedroom, dining room or living room sets of rattan,Setts, Curbstones & Flagstones, Of Natur Als,Oth Thn Ornamental Cigarette Box&ashtray Of Oth"
"Sinar Albasia Utama, CV","Dn. Babadan Rt. 006 Rw. 002 Purwomartani Kalasan, Sleman, D.I. Yogyakarta",,Website: www.mutucertification.com,Veneered Panels&similar W/at Least One Other Wood,Veneered panels&similar w/at least one other wood
"Sinar Kencana Makmur Jaya, PT","Jl. Ringroad Brt Rt. 008 Rw. 15 Banyuraden Gamping, Sleman, D.I. Yogyakarta",0274617222,e-Mail: yuli@skmpt.com,"Gloves,mittens & Mitts Specially Designed For Use,Gloves,mittens,mitts, Impregnated Coated,Gloves,mittens,of Synthetic Fibres Not Impregn","Gloves,mittens & mitts specially designed for use,Gloves,mittens,mitts, Impregnated Coated,Gloves,mittens,of Synthetic Fibres Not Impregn"
"Sinar Obor, PT","Jl. Ireda No. 53, Yogyakarta, D.I. Yogyakarta",0274371936,,"Whole Hide&skin,grains Splits Of Bovine/ Equine An,Oth Whole Hide & Skin,including Side,of","Whole hide&skin,grains splits of bovine/ equine an,Oth Whole Hide & Skin,including Side,of"
"Sk Glove Indonesia, PT","Jl. Dusun Sedayu Argosari, Sedayu 55752, Bantul, D.I. Yogyakarta",02746992888,,"Gloves,mittens,of Oth Textile Materials Not Impreg,Oth Gloves, Mittens & Mitts Of Leather Or Of","Gloves,mittens,of oth textile materials not impreg,Oth Gloves, Mittens & Mitts Of Leather Or Of"
"Snr Ekspor Furindo, CV","Jl. Parangtritis Km. 8,5 Dadapan, Ds. Timbulharjo, Kec. Sewon, Bantul, D.I. Yogyakarta",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom"
"Solution Export, CV","Kasongan Tirtonirmolo Kasihan, Bantul, D.I. Yogyakarta",02746461458,Website: www.solutionexport.en.ec21.com,"Monumental/building Stone Of Oth Stone, Simply Cut,Tiles, Cubes, Similar Articles, Square < 7 Cm,","Monumental/building stone of oth stone, simply cut,Tiles, Cubes, Similar Articles, Square < 7 Cm,"
"Supratik Suryamas, PT","Jl. Salakan Desa Durenan (jl. Magelang Km.12), Kel. Tridadi, Kec. Sleman, Sleman, D.I. Yogyakarta",,e-Mail: supratik@indosat.net.id,Other Household Articles&hygienic/toilet  Articles,Other household articles&hygienic/toilet  articles
"Takii Indonesia, PT","Jl. Kaliurang Km.18, Padasan, Duwetsari, Kel. Pakem Binangun, Kec. Pakem, Sleman, D.I. Yogyakarta",,Website: www.takii.eu,"Other Vegetable Seeds, Other Than Onion  Seeds, Of,Other Seed, Fruit, And Spores, Of A Kind Used For","Other vegetable seeds, other than onion  seeds, of,Other Seed, Fruit, And Spores, Of A Kind Used For"
"Talaindo Interior, PT","Jl. Gamping Tengah, Rt.02/20, Dsn. Patukan, Kel. Ambarketawang, Kec. Gamping, Sleman, D.I. Yogyakarta",0274627186,e-Mail: talafurn@indosat.net.id,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Metal Furniture, Other Than Fume Cupboards","Oth wooden furniture,oth than fume cupboard,Oth Metal Furniture, Other Than Fume Cupboards"
"Taru Martani, Pd.","Jl. Kompol B.suprapto No.2a, Kel.baciro, Kec.gondokusuman, 55225, Yogyakarta, D.I. Yogyakarta",0274550622,Website: www.tarumartani1918.blogspot.com,"Cigars, Cheroots And Cigarillos, Containing Tobacc,Cigars, Cheroots And Cigarillos Of Tobacco","Cigars, cheroots and cigarillos, containing tobacc,Cigars, Cheroots And Cigarillos Of Tobacco"
"Teak Temptation, PT","Jl. Parangtritis Km 8, Dadapan Rt. 08, Kel.parangtritis, Kec.kretek, 55186, Bantul, D.I. Yogyakarta",02746463085,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Thn Ornamental Cigarette Box&ashtray Of Oth,Glass Mirros, Framed","Oth wooden furniture,oth than fume cupboard,Oth Thn Ornamental Cigarette Box&ashtray Of Oth,Glass Mirros, Framed"
"Thasinda Putraprima, CV","Jl. Bibis Ds.kulon Gangin, Kel. Taman Tirto Kec. Kasihan, Bantul, D.I. Yogyakarta",,Website: www.tashinda.com,"Oth Than Basketwork, Wickerwork & Other Articles,,Oth Basketwork, Wickerwork & Other Articles, Of","Oth than basketwork, wickerwork & other articles,,Oth Basketwork, Wickerwork & Other Articles, Of"
"Thekku Art, PT","Jl. Imogiri Barat Km.6,5 Bakung No.40 Rt.05, Kel.bangunharjo, Kec.sewon, Bantul, D.I. Yogyakarta",02744396290,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In Offices,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In Offices,Wooden Furniture Of A Kind Used In The Bedroom"
"Timboel, PT","Tirto/kasongan Rt.06/rw.45, Kel.bangunjiwo, Kec.kasihan, Bantul, D.I. Yogyakarta",0274447537,e-Mail: timboelcmc@yahoo.com,"Statuettes & Oth Ornaments, Of Wood","Statuettes & Oth Ornaments, Of Wood"
"Titon Garment & Craft, CV","Jl. Minggiran Mj I/1627, Kel.suryodiningratan, Kec.mantrijeron, Yogyakarta, D.I. Yogyakarta",0274378476,,"Oth Wooden Furniture,oth Than Fume Cupboard,Statuettes & Oth Ornaments, Of Wood,Glass Mirros, Framed","Oth wooden furniture,oth than fume cupboard,Statuettes & Oth Ornaments, Of Wood,Glass Mirros, Framed"
"Toba, CV","Kajen Rt.06, Kel. Bangunjiwo, Kec. Kasihan, Bantul, D.I. Yogyakarta",,,"Oth Thn Ceramic Wares For Laboratory, Chemical/oth,Oth Wooden Furniture,oth Than Fume Cupboard,Articles Of Peat","Oth thn ceramic wares for laboratory, chemical/oth,Oth Wooden Furniture,oth Than Fume Cupboard,Articles Of Peat"
Tonni Suryoputro,"Jl.kaliurang Km 14, Kavling Uii C-34 Ds.sukoharjo, Sleman, D.I. Yogyakarta",,,"Monumental/building Stone Of Oth Stone, Simply Cut,Oth Than Basketwork, Wickerwork & Other Articles,,Oth Seats,with Wooden Frames,combined With Other","Monumental/building stone of oth stone, simply cut,Oth Than Basketwork, Wickerwork & Other Articles,,Oth Seats,with Wooden Frames,combined With Other"
"Tumutu Pulung Jaya, CV","Desa Krikilan Dn.11 No. 83 Kel. Sariharjo Kec. Ngaglik, Sleman, D.I. Yogyakarta",0274887602,e-Mail: kadir@tumutugallery.com,"Box Files,letter Trays,storage Boxes& Similar Arti,Roasted Ground Nuts, Othwise Prepared / Preserved","Box files,letter trays,storage boxes& similar arti,Roasted Ground Nuts, Othwise Prepared / Preserved"
"Tunas Jaya Abadi, CV","Srontakan Rt.03 Rw.09 Kel. Argomulyo, Kec. Sedayu, Bantul, D.I. Yogyakarta",,,"Cases, Boxes, Crates, Drums & Similar  Packings; C","Cases, boxes, crates, drums & similar  packings; c"
"Unique Idea Creation, PT","Lemah Dadi Rt. 3 Kel. Bangunjiwo Kec. Kasihan, Bantul, D.I. Yogyakarta",02746464922,Website: www.kluklubagnshoes.com,"Sports Footwear Not Fitted With Spikes/ Wrstling/w,Oth Footwear, With Upper Of Ith Leather/,Trunk,suit,vanity,executive,brief-cases W/ Out","Sports footwear not fitted with spikes/ wrstling/w,Oth Footwear, With Upper Of Ith Leather/,Trunk,suit,vanity,executive,brief-cases W/ Out"
"Wana Awet Mas, PT","Jl. Pertanian 382 Tegalmulyo Banguntapan Rt.11 Rw.21 Banguntapan 55198, Yogyakarta, D.I. Yogyakarta",0274517654,e-Mail: awetmas@indosat.net.id,"Oth Plywood,consisting Solaly <6mm Thinkness W/ At","Oth plywood,consisting solaly <6mm thinkness w/ at"
"Wanghort Pratama Lestari, PT","Jl. Raya Wonosari - Semanu Km.3,5  Ds. Wukirsari, Baleharjo, Wonosari 55891, Gunung Kidul, D.I. Yogyakarta",0274394896,Website: www.planterbag.net,"Other Boxes,cases, Cratesand Similar Articles,Wood Sawn/ Chipped Length Of A Thick> 6 Mm.of","Other boxes,cases, cratesand similar articles,Wood Sawn/ Chipped Length Of A Thick> 6 Mm.of"
"Westa Pusaka Kusuma, PT","Jl. Magelang Km.16, Triharjo 55514, Sleman, D.I. Yogyakarta",0274864646,Website: www.westapusaka.co.id,"Jerseys,pullovers,cardigans,waistcoat Of Man-made,Males Shirts Of Man-made Fibres","Jerseys,pullovers,cardigans,waistcoat of man-made,Males Shirts Of Man-made Fibres"
"Wira Mulya, CV","Jl. Raya Bantul Km. 10 Melikan Lor Klodran, Bantul, D.I. Yogyakarta",,,"Wooden Furniture Of A Kind Used In Offices,Oth Seats,with Wooden Frames,combined With Other,Seats Of A Kind Used For Motor Vehicles Oth Than","Wooden furniture of a kind used in offices,Oth Seats,with Wooden Frames,combined With Other,Seats Of A Kind Used For Motor Vehicles Oth Than"
"Yanis Gallery, CV","Pelemwulung 105 Rt 4 Rw 43 Banguntapan 55198, Bantul, D.I. Yogyakarta",0274451964,,"Other Statuetes And Other Ornamen,School Satchel With Outer Surface Of,Statuetes And Other Ornamen, Of Copper Or Lead","Other statuetes and other ornamen,School Satchel With Outer Surface Of,Statuetes And Other Ornamen, Of Copper Or Lead"
"Yogya Indo Global, PT","Jl. Ring Road Timur No 239 Ds Suntenbaru Rt.10 Rw.03 Kecamatan Banguntapan, Bantul, D.I. Yogyakarta",02744435621,Website: www.yogyaindoglobal.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Seat Of Cane,osier Or Similar Material","Oth wooden furniture,oth than fume cupboard,Seat Of Cane,osier Or Similar Material"
"Yogya Karya Andini, CV","Jl. Imogiri Timur Km.8 Glagah Kidul Tamanan Banguntapan, Bantul, D.I. Yogyakarta",02744415036,Website: www.ykaleather.com,"Artcl In Pocket/hand Bag With Outer Surface Of Lea,Oth Artcls With Outer Surface Of Leather  Or Of","Artcl in pocket/hand bag with outer surface of lea,Oth Artcls With Outer Surface Of Leather  Or Of"
"Yokya Presisi Tehnikatama Industri, PT","Dhuri,tirtomartani, Kalasan 55571, Sleman, D.I. Yogyakarta",0274498474,Website: www.yogyapresisi.com,Other Expanded Metal,Other Expanded metal
"Yuka, CV","Jl. Gedong Kuning Selatan 126b, Gedongan Baru, Banguntapana 55198, Bantul, D.I. Yogyakarta",0274371264,,"Setts, Curbstones & Flagstones, Of Natur Als Stone,Oth Thn Ornamental Cigarette Box&ashtray Of Oth,Tiles, Cubes, Similar Articles, Square < 7 Cm,","Setts, curbstones & flagstones, of natur als stone,Oth Thn Ornamental Cigarette Box&ashtray Of Oth,Tiles, Cubes, Similar Articles, Square < 7 Cm,"
"Zamrud Java Teak, PT","Kemasan Rt. 01 Rw. 03, Singosaren, Banguntapan 55198, Bantul, D.I. Yogyakarta",02744537343,Website: www.zamrudjavateak.com,Wooden Furniture Of A Kind Used In Offices,Wooden Furniture Of A Kind Used In Offices
