Company Name,Address,Telephone Number,Other Data,Commodity,Business Field
"Evergreen Indogarment, PT","Jl. Mt.haryono No. 81, Semarang, Jawa Tengah",,,"Oth Males Garments Of Cotton Not For Rencing/wres,Females Skirts & Divided Skirts Of Cotton, Not,Females Dresses Of Synthetic Fibres","Oth males garments of cotton not for rencing/wres,Females Skirts & Divided Skirts Of Cotton, Not,Females Dresses Of Synthetic Fibres"
"Exotic Bonsai, CV","Jl. Patemon Raya, Banaran Rt 018/010, Desa Butuh, Kec. Tengaran, Semarang, Jawa Tengah",02987103041,Website: www.exotic-bonsai.com,"Unrooted Cutting And Slips Of Oth Plants,Basketwork, Wickerwork & Other Articles,  Of","Unrooted cutting and slips of oth plants,Basketwork, Wickerwork & Other Articles,  Of"
"Export Leaf Indonesia, PT","Jl. Jend. A. Yani Km 9 Gembongan - Kartosuro, Sukoharjo, Jawa Tengah",0271781667,,"Virginia Tobacco, Partly Or Wholly Stemmed/strippe,Oth Tobacco, Not Stemmed/stripped, Not Flue-cured,Tobacco Stems","Virginia tobacco, partly or wholly stemmed/strippe,Oth Tobacco, Not Stemmed/stripped, Not Flue-cured,Tobacco Stems"
Eye Rich,"Jl. Walik No. 65 Rt. 002 Rw. 006, Purbalingga, Jawa Tengah",,,"Oth Mats,matting & Screens Of Vegetable Vegetable,Brooms Consisting Of Twig/oth Vegetable Materials,Floor Covering Of Coconut Fibres (coir) Not","Oth mats,matting & screens of vegetable vegetable,Brooms Consisting Of Twig/oth Vegetable Materials,Floor Covering Of Coconut Fibres (coir) Not"
Fajar Indah Furniture,"Lebuawu Rt.13 Rw.03, Jepara, Jawa Tengah",0291754654,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom"
"Fajar Mulia, CV","Jl. Karangwuni Pedan, Km 1 Rt 02/06, Notorejo, Klaten, Jawa Tengah",,e-Mail: fmulia@indosat.net.id,"Seat Of Cane,osier Or Similar Material,Statuettes & Oth Ornaments, Of Wood,Glass Mirros, Framed","Seat of cane,osier or similar material,Statuettes & Oth Ornaments, Of Wood,Glass Mirros, Framed"
"Fajar Terbit Abadi, PT","Jl. Brigjen Sudiarto (mojopahit) No.571, Kel.pedurungan Kidul, Semarang, Jawa Tengah",,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Assembled Flooring Panels Of Wood","Oth non coniferous oth teak strips friezes for par,Oth Assembled Flooring Panels Of Wood"
"Far East Seating, PT","Jl. Terboyo Industri Barat Dalam Ii Blok N No.01, Trimulyo, Genuk, Semarang, Jawa Tengah",0246513234,Website: www.fareastseating.com,"Seat Of Cane,osier Or Similar Material,Oth Seats,with Wooden Frames,combined With Other","Seat of cane,osier or similar material,Oth Seats,with Wooden Frames,combined With Other"
"Farrel, CV","Jl. A.e. Suryani No.42,ds. Bulu, Jepara, Jawa Tengah",0291597238,Website: www.indofarrel.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom"
"Fast Manufacturing, PT","Jl. Walisongo Km.11 Rt.06 Rw.ii, Kec. Tugu, Semarang, Jawa Tengah",0248664730,,"Brassieres Of Oth Textiles, Not Knitted/ Crocheted,Womens/girls Briefs & Panties Of Man-made,Womens/girls Briefs & Panties Of Oth Textile","Brassieres of oth textiles, not knitted/ crocheted,Womens/girls Briefs & Panties Of Man-made,Womens/girls Briefs & Panties Of Oth Textile"
"Filasta Indonesia, PT","Jl.  Raya Kudus Jepara, Kaliwungu, Kudus, Jawa Tengah",,e-Mail: kustiyono@djarum.com,"Other Cigarettes Containing Tobacco,Clove Cigarettes","Other cigarettes containing tobacco,Clove Cigarettes"
"Fineka Wood Indonesia, PT","Jl. Yos Sudarso No.21, Semarang, Jawa Tengah",0243545948,,"Oth Seats,with Wooden Frames,combined With Other T,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom","Oth seats,with wooden frames,combined with other t,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom"
"Florida Design, CV","Dk. Menggungan Rt.01,rw. 03 Ds. Sawahan, Kec. Ngemplak, Boyolali, Jawa Tengah",,,"Oth Garments Of Man-made Fibres, Knitted/crocheted","Oth garments of man-made fibres, knitted/crocheted"
"Florida Designs, CV","Jl. Letjend Suprapto No.96 A Banyuanyar, Surakarta, Jawa Tengah",,e-Mail: abunaim@floridadesigns.net,"Oth Babies Suits, Pants And Same Items Of  Cotton","Oth babies suits, pants and same items of  cotton"
"Foresindo Jaya Timber, CV","Jl. Plamongansari No.8 Rt.03/rw.iii Plamongan Sari, Pedurungan, Semarang, Jawa Tengah",,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Other Builders Joinery & Carpentry Of  Wood,Wood Sawn/ Chipped Of A Thick > 6 Mm.of","Oth non coniferous oth teak strips friezes for par,Other Builders Joinery & Carpentry Of  Wood,Wood Sawn/ Chipped Of A Thick > 6 Mm.of"
Formosa Bag Indonesia,"Jl. Raya Semarang-purwodadi Km. 26,5, Semarang, Jawa Tengah",,,Hand Bag With Outer Surface Of Plastic Sheeting Or,Hand bag with outer surface of plastic sheeting or
"Frj Global Concepts, PT","Desa Bawu, Rt.07/rw.02, Kec. Batealit, Jepara, Jawa Tengah",,Website: www.frjgroup.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Bedroom, Dining Room/living Room Sets Of Other,Seat Of Cane,osier Or Similar Material","Oth wooden furniture,oth than fume cupboard,Bedroom, Dining Room/living Room Sets Of Other,Seat Of Cane,osier Or Similar Material"
"Fu Shen Sea Food Indonesia, PT","Jl. Raya Semarang Demak Km.9 Purwosari, Sayung, Demak, Jawa Tengah",0246581027,e-Mail: fssf.indonesia@yahoo.com,"Scallops, Frozen,Anchovies, Salted But Not Dried/smoked & In,Cuttle Fish And Squid, Fresh Or Chilled","Scallops, frozen,Anchovies, Salted But Not Dried/smoked & In,Cuttle Fish And Squid, Fresh Or Chilled"
"Fu-li Indonesia, PT","Desa Sengon Bugel Rt. 05 Rw. 03, Mayong, Jepara, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom"
"Fu-yuan Furniture, PT","Jl. Tirto Samudra No.91,rt.08/rw.03, Ds. Bandengan, Jepara, Jawa Tengah",,,"Bedroom, Dining Room/living Room Sets Of Other Mat,Oth Wooden Articles Of Furniture Not Falling In,Clothes Hangers Of Wood","Bedroom, dining room/living room sets of other mat,Oth Wooden Articles Of Furniture Not Falling In,Clothes Hangers Of Wood"
"Furnindo International, PT","Jl. Rukmini No.3, Bawu, Batealit, Jepara, Jawa Tengah",0291597055,Website: www.furnindo.biz,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Seats,with Wooden Frames,combined With Rattan","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Seats,with Wooden Frames,combined With Rattan"
"Furnitek Nusantara, PT","Langon Rt 007 / Rw 004, Jepara, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Bedroom, Dining Room/living Room Sets Of Other,Seat Of Cane,osier Or Similar Material","Oth wooden furniture,oth than fume cupboard,Bedroom, Dining Room/living Room Sets Of Other,Seat Of Cane,osier Or Similar Material"
"Furniture & Craft International, PT","Jl. Ketapang No.2 Rt 002/01, Suwawal Barat, Kec. Mlonggo, Jepara, Jawa Tengah",0291596262,Website: www.aafc.biz,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other"
"Furniture Direct, PT","Desa Tahunan, Rt.02/rw.04, Kec.tahunan, Jepara, Jawa Tengah",,,"Seat Of Cane,osier Or Similar Material,Glass Mirros, Framed","Seat of cane,osier or similar material,Glass Mirros, Framed"
"Furniwell Sinar Jaya, PT","Jl. Desa Langon Rt. 02/rw.01, Ds. Langon, Kec. Tahunan, Jepara, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Ceramic Articles Of Oth Than Porcelain/china","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Ceramic Articles Of Oth Than Porcelain/china"
"G-hyun Indonesia, PT","Jl. Bandung Bondowoso, Karang Putih Rt. 019 Rw.06 Tlogo Prambanan, Klaten, Jawa Tengah",0274496363,Website: www.ghyunindonesia.com,"Gloves,mittens & Mitts Specially Designed For Use,Divers Gloves, Impregnated Coated","Gloves,mittens & mitts specially designed for use,Divers Gloves, Impregnated Coated"
"Gabe International, PT","Jl. Raya Lebak Bulungan No.148 Rt 005/02 Desa Wonorejo, Jepara, Jawa Tengah",0291595570,Website: www.gabeart.com,"Oth Wooden Furniture,oth Than Fume Cupboard","Oth Wooden Furniture,oth Than Fume Cupboard"
"Gading Makmur, CV","Desa Langon,rt.01/rw.01,kec.tahunan, Jepara, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Non Coniferous Oth Teak Strips Friezes For","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Oth Non Coniferous Oth Teak Strips Friezes For"
Galeri Jepara,"Jl. H. Ridwan Rt 022 Rw 05, Jepara, Jawa Tengah",,Website: www.galeri-jepara.com,"Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other","Wooden Furniture Of A Kind Used In The Bedroom,Oth Seats,with Wooden Frames,combined With Other"
Galleh Jati,"Rt. 08/02, Jepara, Jawa Tengah",,,"Seat Of Cane,osier Or Similar Material,Oth Wooden Furniture,oth Than Fume Cupboard,Recovered Unbleached Kraft Paper & Paper Board","Seat of cane,osier or similar material,Oth Wooden Furniture,oth Than Fume Cupboard,Recovered Unbleached Kraft Paper & Paper Board"
"Garmenindo Textile Industry, PT","Jl. Pringgosari No.40  Rt.02 Rw. 06, Pekalongan, Jawa Tengah",,,"Females Dresses Of Oth Textiles, Not Silk And Not,Other Woven Fabrics Cotton,bleached,,Womens/girls Dressed Of Cotton,","Females dresses of oth textiles, not silk and not,Other Woven Fabrics Cotton,bleached,,Womens/girls Dressed Of Cotton,"
"Garuda Mas Transindo, PT","Jl. Perintis Kemerdekaan Rt. 10 Rw.06 No. 91 Panggung, Tegal, Jawa Tengah",0283359398,e-Mail: operationsmg@garudamastransport.com,"Cane Molases,not Added Flavour/colour","Cane molases,not added flavour/colour"
"Garudafood Putra Putri Jaya, PT","Jl. Raya Pati Juwana Km 2.3, Pati, Jawa Tengah",0295382494,Website: www.garudafood.com,"Waffles And Wafers,Sweet Biscuits Not Containing Cocoa,Oth Chocolate And Food Preparation Cont Cocoa","Waffles and wafers,Sweet Biscuits Not Containing Cocoa,Oth Chocolate And Food Preparation Cont Cocoa"
"Gaviansi, PT","Jl. Raya Semarang -demak Km 9, Semarang, Jawa Tengah",0246583376,e-Mail: gaviansi@indosat.net.id,"Wooden Furniture Of A Kind Used In The Bedroom,Seat Of Cane,osier Or Similar Material,Oth Wooden Furniture,oth Than Fume Cupboard","Wooden furniture of a kind used in the bedroom,Seat Of Cane,osier Or Similar Material,Oth Wooden Furniture,oth Than Fume Cupboard"
"Gemah Makmur Sejahtera, PT","Jl. Karimunjawa Rt.001/rw.006, Semarang, Jawa Tengah",,,"Sack&bag Of Polyethylene/polypropylene Strip, Not","Sack&bag of polyethylene/polypropylene strip, not"
Gemopia  Indonesia,"Cluringan Rt.001 Rw.010  Sukoharjo, Sukoharjo, Jawa Tengah",0271626528,,"Jewellery Of Silver,Parts Of Oth Imitation Jewellery Of Base","Jewellery of silver,Parts Of Oth Imitation Jewellery Of Base"
"Genco Furniture Indonesia, PT","Desa Bangsri Rt. 002/rw. 014, Kec. Bangsri, Jepara, Jawa Tengah",0291393858,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Frames For Paintings, Photographs  Mirrors","Oth wooden furniture,oth than fume cupboard,Wooden Frames For Paintings, Photographs  Mirrors"
"Gened Devries Indonesia, PT","Jl.terboyo Industri Xii/2, Kwsn Industri Terboyo Megah, Semarang, Jawa Tengah",0246584879,Website: www.gened.indo.net.id,"Oth Alum. Structures For Bridges And Bridge Sectio,Other Seats, With Metal Frames,combined With","Oth alum. structures for bridges and bridge sectio,Other Seats, With Metal Frames,combined With"
Gentong Gotri,"Jl. Gebanganom Raya No.18,semarang, Semarang, Jawa Tengah",,,Other Cigarettes Containing Tobacco,Other cigarettes containing tobacco
"Geomed Indonesia, PT","Kaw. Industri Terboyo Blok. M 62 - 64, Semarang, Jawa Tengah",0246591965,,"Other Instruments And Appliances, Used In Medical,Step-voltage Regulators Of High Side Voltage 66","Other instruments and appliances, used in medical,Step-voltage Regulators Of High Side Voltage 66"
"Geromar Jepara, PT","Jl. Ratu Kalinyamat No. 16 Rt. 03 Rw.05 Krapyak Tahunan, Jepara, Jawa Tengah",0291594428,e-Mail: geromar_p@yahoo.com,"Other Furniture Of Cane, Osier, Bamboo Or Similar,Statuettes & Oth Ornaments, Of Wood","Other furniture of cane, osier, bamboo or similar,Statuettes & Oth Ornaments, Of Wood"
"Gerraldi Meta Semesta, PT","Jl. Raya Solo-sragen Km 9,3 Grumbul Sawit Rt 02 Rw 09,karanganyar, Sragen, Jawa Tengah",02719188488,,"Other Furniture Of Cane, Osier, Bamboo Or Similar,Oth Wooden Furniture,oth Than Fume Cupboard","Other furniture of cane, osier, bamboo or similar,Oth Wooden Furniture,oth Than Fume Cupboard"
"Gilang Permata, CV","Ds. Rengging Rt. 009 Rw.002 Pecangan, Jepara, Jawa Tengah",0291755302,Website: www.mail2web.com,"Oth Seats,with Wooden Frames,combined With Other T,Oth Wood Marquetry And Inlaid,casket And  Similar","Oth seats,with wooden frames,combined with other t,Oth Wood Marquetry And Inlaid,casket And  Similar"
Global Asia Export,"Jl. Raya Solo Wonogiri Km.7 Rt.03 Rw.09,sukoharjo, Sukoharjo, Jawa Tengah",0271644003,,"Calcium Chloride, Not Commercial Grades","Calcium chloride, not commercial grades"
"Global Furnika Mandiri, PT","Jl. Untung Suropati No.15 Mijen, Semarang, Jawa Tengah",,Website: www.globalfurnika.com/,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Wooden Articles Of Furniture Not Falling In,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Oth Wooden Articles Of Furniture Not Falling In,Wooden Furniture Of A Kind Used In The Bedroom"
"Global Home Solution, PT","Jl. Raya Boja - Semarang Rt.04/rw.02, Ds. Campurejo, Kec. Boja 51381, Kendal, Jawa Tengah",0294.572456,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Metal Furniture, Other Than Fume Cupboards,Oth Seats,with Wooden Frames,combined With Other","Oth wooden furniture,oth than fume cupboard,Oth Metal Furniture, Other Than Fume Cupboards,Oth Seats,with Wooden Frames,combined With Other"
"Global Integrated Agriculture Indonesia, PT","Jl. Sriwidodo Utara Ix No. 456 Rt 002 Rw 001 Purwoyoso, Ngaliyan, Semarang, Jawa Tengah",,,"Ginger, Neither Crushed Nor Ground,Other Oil-cake And Other Solid Residues,Coconuts,oth Than Desiccated&in The Iner Shell,","Ginger, neither crushed nor ground,Other Oil-cake And Other Solid Residues,Coconuts,oth Than Desiccated&in The Iner Shell,"
"Globalindo Furniture, PT","Jl. Industri Raya Barat 67-a Lik, Muktiharjo Lor, Genuk 50118, Semarang, Jawa Tengah",,e-Mail: info@globalindofurniture.com,"Furniture Of Plastics Oth Than For Baby Walker,fum,Other Furniture Of Cane, Osier, Bamboo Or Similar","Furniture of plastics oth than for baby walker,fum,Other Furniture Of Cane, Osier, Bamboo Or Similar"
"Globalindo Intimates, PT","Jl. Solo-yogya, Ngaran, Mlese, Ceper, Klaten, Jawa Tengah",0272331130,Website: www.globalindointimates.com,"Brassieres Of Oth Textiles, Not Knitted/ Crocheted,Womens/girls Nightdresses & Pyjamas Of Man-made","Brassieres of oth textiles, not knitted/ crocheted,Womens/girls Nightdresses & Pyjamas Of Man-made"
"Glory  Industrial Semarang, PT","Jl. Coaster Viii Blok A/11-12 Tanjungmas  50174, Semarang, Jawa Tengah",0243582560,e-Mail: HeruSetiawan@makalot.com.tw,"Jerseys,pullovers,cardigans,waistcoat Of Man-made,Females Trousers/shorts/etc Of Synthtic Fibers","Jerseys,pullovers,cardigans,waistcoat of man-made,Females Trousers/shorts/etc Of Synthtic Fibers"
Glory Wood Furniture,"Jl. Desa Pulodarat Rt 021/rw 002, Jepara, Jawa Tengah",,,"Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth Than Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Sanded Or End Jointed&of A Thick > 6 Mm","Oth non coniferous oth teak strips friezes for par,Oth Than Wood Sawn/ Chipped Of A Thick > 6 Mm.of,Oth Sanded Or End Jointed&of A Thick > 6 Mm"
Goesti Laras Sejahtera,"Jl. Mangga Xii No.5 Rt 004 Rw 007, Surakarta, Jawa Tengah",0271728491,,"Potatoes, Other Than Seed , Fresh Or Chilled,Potatoes (uncooked Or Steamed/boiled Cooked),,Ginger, Neither Crushed Nor Ground","Potatoes, other than seed , fresh or chilled,Potatoes (uncooked Or Steamed/boiled Cooked),,Ginger, Neither Crushed Nor Ground"
"Golden Manyaran, PT","Jl. Tapak No.100, Karanganyar, Jawa Tengah",0248663333,Website: www.briliantglass.com,"Glassware Of A Kind Used For Table, Kitchen, Toile,Tableware & Kitchenware, Oth Household Toilet","Glassware of a kind used for table, kitchen, toile,Tableware & Kitchenware, Oth Household Toilet"
"Golden Prima Sentosa, PT","Jl. Candi Blok Xi D No.10,11,12,13,19,20&amp;21, Ng Kawasan Industri Candi, Semarang, Jawa Tengah",,,"Doors & Their Frames & Thresholds Of Wood,Oth Plywood,veneered Panels&similar Wood  Of,Oth Non Coniferous Oth Teak Strips Friezes For","Doors & their frames & thresholds of wood,Oth Plywood,veneered Panels&similar Wood  Of,Oth Non Coniferous Oth Teak Strips Friezes For"
Golden Tulip Furnitures,"Jalan Ra. Rukmini  Rt. 002 Rw 001, Jepara, Jawa Tengah",,,"Oth Seats,with Wooden Frames,combined With Other T,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom","Oth seats,with wooden frames,combined with other t,Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom"
"Good Wood Interior, PT","Ds. Bawu Dologan Rt.01 Rw.01 Batealit, Jepara, Jawa Tengah",02914298177,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In Offices","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In Offices"
"Graha Aditia, PT","Jl.raya Ngabul-jepara Km.07 No.207,rt.03/rw.01 Ds.ngabul,kec.tahunan, Jepara, Jawa Tengah",0291596479,,"Oth Seats,with Wooden Frames,combined With Rattan,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Basketwork, Wickerwork & Other Articles, Of","Oth seats,with wooden frames,combined with rattan,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Basketwork, Wickerwork & Other Articles, Of"
"Graha Indah Furniture, CV","Jl. Raya Jepara Bangsri Km. 3 Kuwasen, Jepara, Jawa Tengah",0291596181,Website: www.grandah-interior.com,"Wooden Furniture Of A Kind Used In The Bedroom,Wooden Furniture Of A Kind Used In Offices,Oth Wooden Furniture,oth Than Fume Cupboard","Wooden furniture of a kind used in the bedroom,Wooden Furniture Of A Kind Used In Offices,Oth Wooden Furniture,oth Than Fume Cupboard"
"Grand Indo Timber, PT","Jl. Candi Blok 11 A No. 14 Kawasan Industri Candi, Semarang, Jawa Tengah",,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Green Garden Furniture Industry, PT","Jl. Raya Jepara - Bangsri Km.3 Rt.001/01 Kuwasen, Jepara, Jawa Tengah",,,"Bedroom, Dining Room/living Room Sets Of Other Mat,Other Of Bamboo,Oth Wooden Articles Of Furniture Not Falling In","Bedroom, dining room/living room sets of other mat,Other Of Bamboo,Oth Wooden Articles Of Furniture Not Falling In"
"Green Wood Furniture, PT","Ds. Senenan Rt 07 Rw  03, Jepara, Jawa Tengah",,,"Bedroom, Dining Room/living Room Sets Of Other Mat,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other","Bedroom, dining room/living room sets of other mat,Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other"
"Green Wood International, PT","Jl. Raya Jepara-bangsri, Rt.001/rw.001 Ds. Kuwasen, Jepara, Jawa Tengah",,Website: www.greenwoodinternational.net,"Doors & Their Frames & Thresholds Of Wood,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom","Doors & their frames & thresholds of wood,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom"
"Greenwood International, PT","Purwosari Perbalan G/32 Rt 006 Rw 005, Semarang, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Statuettes & Oth Ornaments, Of Wood","Oth wooden furniture,oth than fume cupboard,Statuettes & Oth Ornaments, Of Wood"
Gronusa,"Dusun Kemukus Rt.02 Rw.03, Desa Sudimoro Kecamatan Srumbung, Magelang, Jawa Tengah",,,"Salacca (snake Fruit), Fresh","Salacca (snake fruit), fresh"
Gula,"Jl. Mangga Ii Ds. Robayan Rt.020 Rw.003, Robayan, Kalinyamatan, Jepara, Jawa Tengah",0291755614,,"Other Smoking Tobacco, Whether Or Not Containing T","Other smoking tobacco, whether or not containing t"
"Guna Citra Kartika, PT","Perum Bank Niaga C No.12 A Kec. Ngalian, Semarang, Jawa Tengah",,,"Crabs,prepared,not In Airtight Container,Other Crabs, Frozen, Fit For Human Consumption,Crabs, Fresh Or Chilled","Crabs,prepared,not in airtight container,Other Crabs, Frozen, Fit For Human Consumption,Crabs, Fresh Or Chilled"
"Gunung Mas Jaya Abadi, PT","Jl. Palir Raya Sejahtera Blok - A No. 76 Rt 008 Rw 009 Perumnas Bumi P, Semarang, Jawa Tengah",,,"Shortening,Margarine,excl. Liquid Margarine,Imitation Ghee","Shortening,Margarine,excl. Liquid Margarine,Imitation Ghee"
"Gunung Slamat, PT","Jl. Mayjen Sutoyo No.28,kel.slawi Wetan Rt.03/01 Kec.slawi, Tegal, Jawa Tengah",,Website: www.gunungslamat.com,"Part Goods Of Subhd 8422 Of Oth Than Sub Heading 8,Black Tea (fermented) & Partly Fermented  Tea,,Green Tea, Oth Than Leaves (not Fermented), In","Part goods of subhd 8422 of oth than sub heading 8,Black Tea (fermented) & Partly Fermented  Tea,,Green Tea, Oth Than Leaves (not Fermented), In"
"Gunung Subur, PT","Jl. Monginsidi No.5 Kal.tegalharjo Kec.jebres, Surakarta, Jawa Tengah",0271821142,Website: www.gunungsubur.co.id,"Black Tea (fermented) & Partly Fermented  Tea,oth,Green Tea, Oth Than Leaves, (not Fermented), In","Black tea (fermented) & partly fermented  tea,oth,Green Tea, Oth Than Leaves, (not Fermented), In"
Hafizul Muflikun,"Jl. Kebutuh Rt.001/ Rw, 007, Sukaraja Kulon, Banyumas, Jawa Tengah",,,Other Bicycles,Other bicycles
"Hanil Jaya Steel, PT","Jl. Brigjen Katamso, Ds.janti, Waru, Grobogan, Jawa Tengah",0318533501,Website: www.haniljayasteel.com,"Concrete Steel, Hot-rolled,hot-drawn , Hot-extrude,Oth.than Concrete Steel, Shaft Bars, Manganes,Oth Unflexible Tube,pipe&hose,not Reinfo Rced Or","Concrete steel, hot-rolled,hot-drawn , hot-extrude,Oth.than Concrete Steel, Shaft Bars, Manganes,Oth Unflexible Tube,pipe&hose,not Reinfo Rced Or"
"Hanin Designs Indonesia, PT","Desa Jeruk Wangi,rt.01/rw.06, Kec.bangsri, Jepara, Jawa Tengah",0291592252,,"Oth Wooden Furniture,oth Than Fume Cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Seats Of A Kind Used For Motor Vehicles Oth Than","Oth wooden furniture,oth than fume cupboard,Wooden Furniture Of A Kind Used In The Bedroom,Seats Of A Kind Used For Motor Vehicles Oth Than"
"Hansa Artistika Ananto, CV","Desa Lamongan, Rt.01/rw.01, Kec. Tahunan, Jepara, Jawa Tengah",,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Statuettes & Oth Ornaments, Of Wood","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Statuettes & Oth Ornaments, Of Wood"
Hansae Ace Apparel,"Jl. Raya Kaligawe Km 5-6,terboyo Industrial Park Blok A, Semarang, Jawa Tengah",0246580030,,"Womens/girls Trousers, Breeches& Shorts Of Synth,Track Suits Of Synthetic Fibres Knitted/ Crocheted","Womens/girls trousers, breeches& shorts of synth,Track Suits Of Synthetic Fibres Knitted/ Crocheted"
"Harapan Bersama, CV","Jl. Gatot Subroto. Kec. Ngaliyankawasan Industri Candi Blok 8-f No. 2, Semarang, Jawa Tengah",,,Oth Non Coniferous Oth Teak Strips Friezes For Par,Oth non coniferous oth teak strips friezes for par
"Harapan Kita, Ud.","Jl. Kh. Wahid Hasyim No. 145 Kel. Potroyudan, Jepara, Jawa Tengah",,,"Other Furniture Of Cane, Osier, Bamboo Or Similar,Seat Of Cane,osier Or Similar Material,Oth Wooden Articles Of Furniture Not Falling In","Other furniture of cane, osier, bamboo or similar,Seat Of Cane,osier Or Similar Material,Oth Wooden Articles Of Furniture Not Falling In"
"Harapan Sumber Cahaya, PT","Jl. Terboyo Industri Vii/7 Kawasan Terboyo Megah, Semarang, Jawa Tengah",,,Other Bicycles,Other bicycles
"Hardo Soloplast, PT","Jl. Raya Palur Km.8  Sragen, Surakarta, Jawa Tengah",0271825146,Website: www.plastic-leno.com,"Sack&bag Of Polyethylene/polypropylene Strip, Not,Other Articles Of Plastics And Other Material,Aseptic Bag Not Reinforced W/ Alum Foil;","Sack&bag of polyethylene/polypropylene strip, not,Other Articles Of Plastics And Other Material,Aseptic Bag Not Reinforced W/ Alum Foil;"
"Harimau Sunergi, PT","Jl. Pekunden Barat No. 856 A Rt 002 Rw 001, Semarang, Jawa Tengah",,,"Other Plants, In Cut,crushed Or Powdered  Form, Us,Gum Damar","Other plants, in cut,crushed or powdered  form, us,Gum Damar"
"Harrison And Gil-java, PT","Jl. Kudu Karang Roto Km.13 Genuk, Semarang, Jawa Tengah",0246591111,Website: www.harrison-gil.com,"Oth Wooden Furniture,oth Than Fume Cupboard,Glass Mirros, Framed","Oth wooden furniture,oth than fume cupboard,Glass Mirros, Framed"
"Hartco Utama, PT","Ds. Curug Sewu, Curug Sewu, Patean, Kendal, Jawa Tengah",029451696,,"Oth Wooden Furniture,oth Than Fume Cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom","Oth wooden furniture,oth than fume cupboard,Oth Seats,with Wooden Frames,combined With Other,Wooden Furniture Of A Kind Used In The Bedroom"
