Company Name,Deskripsi,Address,Telephone Number,Location
27782. PT Soka Permai Sentosa,,"Jl Raya Pegangsaan Dua 42, Pegangsaan Dua, Kelapa Gading Jakarta",( 021 ) 4612805,Eksportir umum
27783. Sorini Agro Asia Corp PT Tbk,,"Jl Panjang 5 Wisma AKR Lt 7-8, Kebon Jeruk, Kebon Jeruk Jakarta",( 021 ) 5311110,Eksportir umum
27784. PT South Pacific Viscose,,"Jl Jend Sudirman Kav 45-46 Sampoerna Strategic Square Tower B Lt 16, Karet Semanggi, Setia Budi Jakarta",( 021 ) 5771630,Eksportir umum
27785. PT Spadenta Nusantara,,Pert Pulomas Bl 3/12-A Jakarta,( 021 ) 4899881,Eksportir umum
27786. PT Spadentan,,Jl Boulevard Brt Raya IV Bl A- Jakarta,( 021 ) 45844846,Eksportir umum
27787. PT Sri Arjuna Wijaya,,"Jl Letjen S Parman Bl O/9, Tomang, Grogol Petamburan Jakarta",( 021 ) 5492359,Eksportir umum
27788. PT Sri Saitex,,Jl Pasar Baru 118 Partex Bldg Jakarta,( 021 ) 3448590,Eksportir umum
27789. Studio Satoe,,"Kompl Pamulang Permai I Bl B-1/1 RT 001/15, Pamulang Barat, Ciputat Jakarta",( 021 ) 7419317,Eksportir umum
27790. PT Subadiya Prima,,Jl H Saikin 26 Jakarta,( 021 ) 7667524,Eksportir umum
27791. PT Sufindo Kreacipta,,Kompl Duren Sawit Kav 1 Jakarta,( 021 ) 86605924,Eksportir umum
27792. PT Sukmaco Eka Furina,,"Jl Sunter Agung Perkasa IX Bl K-1/5-6, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 65303413,Eksportir umum
27793. PT Sukwang Indonesia,,"Jl Jend Gatot Subroto Kav 72 Wisma Aldiron Dirgantara Lt Ground, Pancoran, Mampang Prapatan Jakarta",( 021 ) 7902721,Eksportir umum
27794. PT Sulfindo Adiusaha,,"Jl Asia Afrika Lot 19 Senayan City Panin Tower 9th Fl, Gelora, Tanah Abang Jakarta",( 021 ) 72781810,Eksportir umum
27795. PT Sultratuna Samudera,,"Jl Prof Dr Latumenten Kompl Grogol Permai Bl C/6, Jelambar, Grogol Petamburan Jakarta",( 021 ) 5661585,Eksportir umum
27796. Sumalindo Lestari Jaya PT Tbk,,"Jl Prof Dr Satrio Kav E-4/6 Menara Bank Danamon Lt 19, Kuningan Timur, Setia Budi Jakarta",( 021 ) 5761188,Eksportir umum
27797. PT Sumber Kreasi Cipta Logam,,"Jl I Gusti Ngurah Rai 1 RT 003/06, Cipinang Muara, Jatinegara Jakarta",( 021 ) 8199403,Eksportir umum
27798. PT Summit Niaga,,"Jl Jend Sudirman Kav 61-62 Ged Summitmas I Lt 12, Senayan, Kebayoran Baru Jakarta",( 021 ) 5205041,Eksportir umum
27799. PT Sumpol Industries,,Jl Ambon Bl A-1/8 Kawasan Beri Jakarta,( 021 ) 4405460,Eksportir umum
27800. PT Sundaya Sumber Makmur Reksa,,Perum Taman Palem Lestari Bl D Jakarta,( 021 ) 55950883,Eksportir umum
27801. PT Sungai Budi,,Jl HR Rasuna Said Kav C-6 Wism Jakarta,( 021 ) 5213383,Eksportir umum
27802. PT Sunindo,,Jl Ternate Kawasan Berikat Nus Jakarta,( 021 ) 4402359,Eksportir umum
27803. PT Super Dry Indonesia,,Jl Kom L Yos Sudarso Kav 88 Gr Jakarta,( 021 ) 65311140,Eksportir umum
27804. PT Super Exa Graha,,"Jl Pecenongan 72 Ruko Atap Merah Bl B/3-A, Kebon Kelapa, Gambir Jakarta",( 021 ) 3500120,Eksportir umum
27805. PT Super Graha Makmur,,"Jl Karet Pedurenan 53-A Gg Mesjid, Karet Kuningan, Setia Budi Jakarta",( 021 ) 5253471,Eksportir umum
27806. PT Super Poly Industry,,Jl Prof Dr Latumeten Perk Kota Jakarta,( 021 ) 5665405,Eksportir umum
27807. PT Superindo Cahaya Mandiri,,Jl KH Zainul Arifin Kompl Keta Jakarta,( 021 ) 6338867,Eksportir umum
27808. PT Supratik Suryamas,,Jl Bukit Gading Raya Bl A/5 Jakarta,( 021 ) 4513611,Eksportir umum
27809. PT Supreme Malindo Cemerlang,,"Jl Prof DR Satrio Mal Ambasador Lt 2/9, Karet Kuningan, Setia Budi Jakarta",( 021 ) 5763434,Eksportir umum
27810. PT Surabaya Mekabox Ltd,,"Jl Jembatan Tiga Raya 2-P, Penjaringan, Penjaringan Jakarta",( 021 ) 6618607,Eksportir umum
27811. PT Surya Adhitia Fortuna Glass,,Jl MI Ridwan Rais 10-18 Ged Al Jakarta,( 021 ) 3867646,Eksportir umum
27812. PT Surya Pelangi Nusantara Sejahtera,,Gg Semut 14 Jakarta,( 021 ) 5440307,Eksportir umum
27813. PT Surya Raviputra,,"Jl Danau Sunter Slt Bl F/27, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6520848,Eksportir umum
27814. PT Surya Satrya Timur Corp,,"Jl Tl Betung 45-E, Kebon Melati, Tanah Abang Jakarta",( 021 ) 3914535,Eksportir umum
27815. PT Surya Sukadana,,"Jl Kb Jeruk 5, Maphar, Taman Sari Jakarta",( 021 ) 6297581,Eksportir umum
27816. Surya Toto Indonesia PT Tbk,,Jl Tomang Raya 16-18 Jakarta,( 021 ) 5681318,Eksportir umum
27817. PT Suryana,,Jl Majapahit 34/8 Jakarta,( 021 ) 3452783,Eksportir umum
27818. PT Suryapasifik Sejahtera,,"Jl Jembatan Genit Gg Semut 19, Kapuk, Cengkareng Jakarta",( 021 ) 5455188,Eksportir umum
27819. PT Swabina Karya Indonesia,,"Jl Bukit Gading Raya Rukan Gading Bukit Indah Bl J/10, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 4508786,Eksportir umum
27820. Sweet Room,,Jl Majapahit 34 2 Jakarta,( 021 ) 3850550,Eksportir umum
27821. Syafitri Gallery,,"Jl Bendi Raya 10, Kebayoran Lama Selatan, Kebayoran Lama Jakarta",( 021 ) 7205148,Eksportir umum
27822. PT Synergy Asia Africa,,Jl Mampang Prapatan Raya Kav 7 Jakarta,( 021 ) 7975138,Eksportir umum
27823. PT Tai Ho Global,,"Jl Jend Gatot Subroto Kav 74-75 Graha Mustika Ratu Lt 10, Menteng Dlm, Tebet Jakarta",( 021 ) 83795004,Eksportir umum
27824. PT Tainan Enterprises Indonesia,,Jl Madura II 1 Kawasan Berikat Jakarta,( 021 ) 4401178,Eksportir umum
27825. PT Taisei Trading Co Ltd,,"Jl Bukit Hijau VIII 30, Pondok Pinang, Kebayoran Lama Jakarta",( 021 ) 75900980,Eksportir umum
27826. PT Talenta Anugerah Pratama,,"Jl Tunjung Raya 4, Jati Pulo, Palmerah Jakarta",( 021 ) 5600113,Eksportir umum
27827. PT Tanabe Indonesia,,"Jl Tanah Abang III 8, Petojo Selatan, Gambir Jakarta",( 021 ) 3841842,Eksportir umum
27828. PT Tanamas Industry Comunitas,,"Jl Tomang Ancak Raya 10-12, Jati Pulo, Palmerah Jakarta",( 021 ) 5601862,Eksportir umum
27829. PT Tarudarma Karya,,Jl RC Veteran 6-D Jakarta,( 021 ) 7377294,Eksportir umum
27830. PT Tarunakusuma Purinusa,,"Jl Puri Kembangan Raya 58 RT 006/03, Kembangan Barat, Kembangan Jakarta",( 021 ) 5812920,Eksportir umum
27831. PT Tata Perdana Indonesia,,Jl HR Rasuna Said Kav X-2/4 Ce Jakarta,( 021 ) 2521021,Eksportir umum
27832. PT Tatalogam Lestari,,"Jl Palem Raya Kav 435, Duri Kepa, Kebon Jeruk Jakarta",( 021 ) 5688284,Eksportir umum
27833. CV Tectona,,"Jl Raya Bekasi Tmr 50, Klender, Duren Sawit Jakarta",( 021 ) 4619188,Eksportir umum
27834. PT Teddy Garmindo Utama,,"Jl Kapuk Kamal 388, Kamal Muara, Penjaringan Jakarta",( 021 ) 5561388,Eksportir umum
27835. PT Teguhwibawa Bhakti Persada,,"Jl Bandengan Slt 12 LL, Pekojan, Tambora Jakarta",( 021 ) 6918589,Eksportir umum
27836. PT Tehnik Unggul Kharisma,,"Jl Rawa Buaya 1, Rawa Buaya, Cengkareng Jakarta",( 021 ) 6195346,Eksportir umum
27837. PT Tehnusamba Indah,,"Jl Menteng Raya 72, Menteng, Menteng Jakarta",( 021 ) 31934872,Eksportir umum
27838. PT Telaga Bhakti Persada,,"Jl Letjen S Parman Kav 67 Wisma Idola Tunggal Lt 1-2, Slipi, Palmerah Jakarta",( 021 ) 5306448,Eksportir umum
27839. PT Telaga Mas Kalimantan Co,,Jl Gajah Mada 156 N Jakarta,( 021 ) 6296845,Eksportir umum
27840. PT Terumo Indonesia,,"Jl Jend Sudirman Kav 3-4 Wisma Kyoei Prince Lt 5, Karet Tengsin, Tanah Abang Jakarta",( 021 ) 5724071,Eksportir umum
27841. PT Texindo Putra Jaya,,"Jl Raya Perancis Kompl Pergudangan Bl KF-KG-KH/8, Dadap, Kosambi Jakarta",( 021 ) 5500106,Eksportir umum
27842. PT Texmaco Graha Busana,,Jl HR Rasuna Said Kav C-22 Psr Jakarta,( 021 ) 5263189,Eksportir umum
27843. Texmaco Jaya PT Tbk,,Jl HR Rasuna Said Kav X-6/8 Ge Jakarta,( 021 ) 2522414,Eksportir umum
27844. PT Tiara Cipta Eka Tama,,Jl Kayu Putih Tgh I Kompl Pert Jakarta,( 021 ) 4702264,Eksportir umum
27845. PT Tiara Indopearl,,"Jl Jend Sudirman Kav 28 Mayapada Tower Lt 16, Setiabudi, Setia Budi Jakarta",( 021 ) 5211865,Eksportir umum
27846. Tiga Collection,,"Jl Wijaya II 38, Melawai, Kebayoran Baru Jakarta",( 021 ) 7223004,Eksportir umum
27847. PT Tiga Manunggal Synthetic Industries,,"Jl Jend Gatot Subroto Kav 22 Wisma Argo Manunggal Lt 11, Karet Semanggi, Setia Budi Jakarta",( 021 ) 2521117,Eksportir umum
27848. CV Tiga Perkasa,,"Jl KH Mas Mansyur 87-A, Kebon Melati, Tanah Abang Jakarta",( 021 ) 3149360,Eksportir umum
27849. CV Tiga Saudara Abadi,,"Jl Agung Niaga Ruko Sunter Agung Podomoro Bl G-5/27, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6402225,Eksportir umum
27850. PT Tigermandiri Pratama,,Jl Cideng Tmr 63 Jakarta,( 021 ) 3802900,Eksportir umum
27851. CV Timur Terang,,Jl Ampasit I 6 Jakarta,( 021 ) 3800194,Eksportir umum
27852. PT Tionale Enterprises Indonesia,,Jl P Jayakarta 129 Ruko Sentra Jakarta,( 021 ) 6000256,Eksportir umum
27853. Tip Top Interior Decorators,,"Jl Pintu Air Raya 56 & 57 A, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3861507,Eksportir umum
27854. PT Tipati Pratama,,"Jl Palmerah Brt 353, Grogol Utara, Kebayoran Lama Jakarta",( 021 ) 5494754,Eksportir umum
27855. Tirta Agung Fa,,"Jl Tosiga VI Bl C/9, Kebon Jeruk, Kebon Jeruk Jakarta",( 021 ) 5323938,Eksportir umum
27856. CV Tirta Busana,,"Jl Duri Raya 31 B, Duri Kepa, Kebon Jeruk Jakarta",( 021 ) 5669334,Eksportir umum
27857. PT Tirta Flora Makmur,,Jl Daan Mogot 19-E Jakarta,( 021 ) 5602852,Eksportir umum
27858. PT Tirta Lestari Cemerlang,,Jl Pasar pagi Raya 101 Jakarta,( 021 ) 6906452,Eksportir umum
27859. Tirta Mahakam Resources PT Tbk,,"Jl Jend Sudirman Kav 1 Ged Bank Panin Pusat Lt 5, Gelora, Tanah Abang Jakarta",( 021 ) 5735057,Eksportir umum
27860. PT Tirta Nirmala Dewata,,"Jl Pd Kelapa II Bl A-5/13 RT 001/04, Pondok Kelapa, Duren Sawit Jakarta",( 021 ) 8645709,Eksportir umum
27861. PT Tirtamas Comexsindo,,Jl Jend Gatot Subroto Kav 74-7 Jakarta,( 021 ) 83707140,Eksportir umum
27862. PT Tirtanata Granindo,,"Jl Pluit Slt Raya II II Megamal Pluit Bl C/18, Pejagalan, Penjaringan Jakarta",( 021 ) 6613785,Eksportir umum
27863. PT Tirtasuryatex Anggun,,Jl Karet Sawah I 30 Jakarta,( 021 ) 5250611,Eksportir umum
27864. PT Tirupati Jaya,,Jl Garuda 31-QHIJK Jakarta,( 021 ) 4212464,Eksportir umum
27865. Tje Fu Ku Indonesia,,Jl Mangga Dua Raya Ruko Duta P Jakarta,( 021 ) 6123684,Eksportir umum
27866. PT Togeni Arum Jaya,,"Jl Cempaka Putih Tmr XXIV 40, Cempaka Putih Timur, Cempaka Putih Jakarta",( 021 ) 4244658,Eksportir umum
27867. PT Tokai Dharma Indonesia,,"Jl Raya Jakarta-Bogor Km 36, Sukma Jaya, Sukmajaya Jakarta",( 021 ) 8741579,Eksportir umum
27868. PT Tomen Indonesia,,Jl Jend Sudirman Kav 10-11 Mid Jakarta,( 021 ) 5703340,Eksportir umum
27869. Tone World International Corp,,Jl Alam Asri V Bl SD/23-22 Jakarta,( 021 ) 75817838,Eksportir umum
27870. PT Total Chemindoloka,,"Jl Pulo Ayang II Bl S/27 Kawasan Industri Pulogadung, Jatinegara, Cakung Jakarta",( 021 ) 4610015,Eksportir umum
27871. Trans Mart Group Ltd,,"Jl Prof Dr Latumeten Raya Ged BDNI Lt 1-5 7 A-B, Angke, Tambora Jakarta",( 021 ) 6348326,Eksportir umum
27872. PT Transindo Multi Impex,,Jl P Jayakarta 46 Bl F/6 Jakarta,( 021 ) 6292201,Eksportir umum
27873. PT Traya Binakayu Industri,,Jl Jend Sudirman Kav 60 Menara Jakarta,( 021 ) 5213078,Eksportir umum
27874. Trend Lighting Toko,,Jl Arjuna Raya Kav 8/14 Jakarta,( 021 ) 5666687,Eksportir umum
27875. PT Tri Maju Bersama,,"Kompl Taman Palem Lestari Bl C-5/3-B, Meruya Ilir, Kembangan Jakarta",( 021 ) 55956705,Eksportir umum
27876. Tri Pendawa Corp,,"Jl Alternatif Kompl Taman Laguna Bl A-3/120, Jatikarya, Jati Sampurna Jakarta",( 021 ) 8456585,Eksportir umum
27877. PT Tri Tunggal Eboni Corporation,,Jl Arteri Permata Hijau 10 Jakarta,( 021 ) 53663199,Eksportir umum
27878. PT Trijaya Catur Sentosa,,"Jl P Jayakarta 141 Bl D/32, Mangga Dua Selatan, Sawah Besar Jakarta",( 021 ) 6254624,Eksportir umum
27879. PT Trimitra Swadaya,,"Jl Gn Sahari Raya Bl B-6/60-63, Gunung Sahari Selatan, Kemayoran Jakarta",( 021 ) 42880908,Eksportir umum
27880. Trinity Collection,,"Jl Pulau Putri II 4, Kembangan Barat, Kembangan Jakarta",( 021 ) 5808087,Eksportir umum
27881. PT Trinunggal Komara,,"Jl KH Zainul Arifin 30 C-D, Petojo Utara, Gambir Jakarta",( 021 ) 6342467,Eksportir umum
27882. PT Trinusa Optima Garment Industry,,Jl Jawa Raya Kawasan Berikat N Jakarta,( 021 ) 4404208,Eksportir umum
27883. PT Tripatria Citra Nusantara,,"Jl Jend Gatot Subroto Ged Manggala Wanabakti Wing C Bl IV Lt 5/Suite B/612-613, Gelora, Tanah Abang Jakarta",( 021 ) 5721326,Eksportir umum
27884. PT Triple Ace,,"Jl Raya Jakarta Bogor Km 34,5, Sukamaju, Cimanggis Jakarta",( 021 ) 8740711,Eksportir umum
27885. PT Triple Esaren,,"Jl Letjen Suprapto Ruko Mega Grosir Cempaka Mas Bl M/11, Cempaka Baru, Kemayoran Jakarta",( 021 ) 42900229,Eksportir umum
27886. PT Trisinar Indopratama,,Jl Kapuk Muara VII Kompl Duta Jakarta,( 021 ) 6605772,Eksportir umum
27887. Trisula Corp,,"Jl Jend Sudirman Kav 10-11 Midplaza 2 Lt 24, Karet Tengsin, Tanah Abang Jakarta",( 021 ) 5707777,Eksportir umum
27888. PD Tritis International,,"Jl Boulevard Artha Gading Rukan Artha Gading Niaga Bl D/24, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45854470,Eksportir umum
27889. PT Tritis Sakti,,Jl Pluit Raya 132-T Jakarta,( 021 ) 6684269,Eksportir umum
27890. PT Triveni Eksports,,"Jl Sunter Agung Podomoro Kompl Sunter Agung Podomoro Bl G-5/17-19, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6408085,Eksportir umum
27891. PT Triyudha Fajar Sari,,"Jl Pintu I Gelora Bung Karno Lt 2, Gelora, Tanah Abang Jakarta",( 021 ) 5719836,Eksportir umum
27892. PT Trocon Indah Perkasa,,Jl Majapahit 18-22 Kompl Majap Jakarta,( 021 ) 3850157,Eksportir umum
27893. PT Truba Raya Trading,,Jl Kom L Yos Sudarso Kav 89 Wi Jakarta,( 021 ) 65307480,Eksportir umum
27894. PT Trustindo Primacendana,,Jl Letjen Suprapto Ruko Mega G Jakarta,( 021 ) 42883141,Eksportir umum
27895. PT Tun Yun Garment Indonesia,,"Jl Jawa V Bl C/22 Kawasan Berikat Nusantara, Rorotan, Cilincing Jakarta",( 021 ) 4405311,Eksportir umum
27896. PT Tunggul Naga,,Jl Puri Kencana Kompl Puri Nia Jakarta,( 021 ) 5823560,Eksportir umum
27897. PT Tuntex Garment Indonesia,,"Jl Pelabuhan Nusantara II Bl C/1-3 Kawasan Berikat Nusantara, Tanjung priok, Tanjung Priok Jakarta",( 021 ) 4307385,Eksportir umum
27898. PT Tuwuh Agung,,Jl Senen Raya 135-137 Ged Mena Jakarta,( 021 ) 3863466,Eksportir umum
27899. PT Ungaran Multi Engineering,,"Jl Dharmawangsa VI Kav 5 Rukan Darmawangsa Lt 3, Melawai, Kebayoran Baru Jakarta",( 021 ) 72780621,Eksportir umum
27900. PT Ungaran Sari Garment,,"Jl HR Rasuna Said Kav X-6/8 Ged Sentra Mulia Lt 11/12-A, Karet Kuningan, Setia Budi Jakarta",( 021 ) 5229366,Eksportir umum
27901. PT Uni Enlarge Industry Indonesia,,Jl Jawa Kawasan Berikat Nusant Jakarta,( 021 ) 44820039,Eksportir umum
27902. PT Unilon Textile Industri,,"Jl MH Thamrin 9 Menara Cakrawala Lt 17, Kebon Sirih, Menteng Jakarta",( 021 ) 3141142,Eksportir umum
27903. PT Unimitra Kharisma,,Jl Tanah Abang III 18 Jakarta,( 021 ) 3848400,Eksportir umum
27904. Unitex PT Tbk,,Jl Jend Sudirman Kav 9 Ratu Pl Jakarta,( 021 ) 7251925,Eksportir umum
27905. PT Unitika Surya Industri,,Jl MH Thamrin 9 Menara Cakrawa Jakarta,( 021 ) 3905140,Eksportir umum
27906. PT Unitra Adhijaya,,Jl Terbang Layang 40 Jakarta,( 021 ) 7405354,Eksportir umum
27907. PT Unitraco Sakti Abadi,,Jl Kom L Yos Sudarso Kav 88 Gr Jakarta,( 021 ) 65311038,Eksportir umum
27908. PT Universal Abrasivindo Industrial,,"Jl Musi 3 A-B, Cideng, Gambir Jakarta",( 021 ) 3503836,Eksportir umum
27909. PT Universal Kharisma Garment,,"Jl Sunter Paradise Bl K/40-41, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6404668,Eksportir umum
27910. PT Unomas Buana,,Jl Lombok 2 Kawasan Berikat Nu Jakarta,( 021 ) 4480922,Eksportir umum
27911. PT Usala Cipta,,Jl Tmn Hidayah 19 Jakarta,( 021 ) 5738484,Eksportir umum
27912. PT Uskarindo Prima,,"Jl Prof DR Latumenten 7-R, Jembatan Besi, Tambora Jakarta",( 021 ) 6302230,Eksportir umum
27913. CV Utama Hasil Laut,,"Jl Dermaga Muara Angke Bl C/5-6, Pejagalan, Penjaringan Jakarta",( 021 ) 6625031,Eksportir umum
27914. PT Utama Raya Motor Industri,,"Jl Pramuka Kav 72, Rawasari, Cempaka Putih Jakarta",( 021 ) 4255640,Eksportir umum
27915. PT Utama Visi Setia,,"Jl Panjang 68 Graha Arteri Mas Kav 25, Kedoya Selatan, Kebon Jeruk Jakarta",( 021 ) 5809972,Eksportir umum
27916. PT Valen Furniture,,"Jl Boulevard Brt Raya Kelapa Gading Hypermall Lt 2 Bl D-1, Kelapa Gading Barat, Kelapa Gading Jakarta",( 021 ) 45851005,Eksportir umum
27917. PT Van Rees Indonesia,,"Jl RA Kartini 28-A Ged Vikyra Lt 5, Cilandak Barat, Cilandak Jakarta",( 021 ) 7505352,Eksportir umum
27918. PT Veneer Products Indonesia,,"Jl HR Rasuna Said Kav 6-B Santoso Bldg Lt 1, Setiabudi, Setia Budi Jakarta",( 021 ) 5201154,Eksportir umum
27919. PT Victor Indah Prima,,"Jl Jembatan Baru 36, Pademangan Timur, Pademangan Jakarta",( 021 ) 6196870,Eksportir umum
27920. PT Victoria Label,,"Jl Raya Perancis 188 Kawasan Pergudangan Mutiara Kosambi I Bl B-5/9, Kosambi Barat, Kosambi Jakarta",( 021 ) 5555437,Eksportir umum
27921. PT Virginia Indonesia Rubber Co,,"Jl KH Samanhudi Ged Metro Pasar Baru Lt 10 1003, Pasar Baru, Sawah Besar Jakarta",( 021 ) 3844878,Eksportir umum
27922. PT Visi,,"Jl Tubagus Angke Kompl Indo Ruko Bl P/34, Jelambar, Grogol Petamburan Jakarta",( 021 ) 56963689,Eksportir umum
27923. PT Wahana Gaya Gemilang,,"Jl Rawamangun Muka Tmr 1 A, Jati, Pulo Gadung Jakarta",( 021 ) 4894091,Eksportir umum
27924. PT Wairau Indostone,,"Jl Panglima Polim Raya 20 A, Melawai, Kebayoran Baru Jakarta",( 021 ) 72797980,Eksportir umum
27925. PT Warga Djaja,,Jl P Jayakarta 50 Ged Imora Lt Jakarta,( 021 ) 6393376,Eksportir umum
27926. PT Warna Mardhika,,Jl KH Zainul Arifin Kompl Keta Jakarta,( 021 ) 6336560,Eksportir umum
27927. Waskita Karya PT Persero,,Jl Biru Laut X Kav 10 Ged Wask Jakarta,( 021 ) 8508510,Eksportir umum
27928. PT Wearwel International,,Jl Pelabuhan Nusantara 19 Kawa Jakarta,( 021 ) 4301348,Eksportir umum
27929. PT West Irian Fishing Industries,,Jl Kemang I A/11-A Jakarta,( 021 ) 71791436,Eksportir umum
27930. Westman Pte Ltd,,Jl Jend Gatot Subroto Kav 23 G Jakarta,( 021 ) 2521550,Eksportir umum
27931. PT Widayanto Citra Tembikarindo,,"Jl Panglima Polim Raya Bl A-1/82-B, Melawai, Kebayoran Baru Jakarta",( 021 ) 5262309,Eksportir umum
27932. CV Widia Cahya,,"Jl Batu Tumbuh 22, Kramat Jati, Kramat Jati Jakarta",( 021 ) 8090583,Eksportir umum
27933. PT Wijaya Indah Garmindo,,"Jl Belitung Bl D/40-41 Kawasan Industri Cakung, Rorotan, Cilincing Jakarta",( 021 ) 4404687,Eksportir umum
27934. PT Wijaya Karya In Trade,,"Jl Mayjen DI Panjaitan Kav 3-4, Cipinang Cempedak, Jatinegara Jakarta",( 021 ) 8508640,Eksportir umum
27935. PT Windu Persada Cargo,,Jl Cideng Tmr 70-C Jakarta,( 021 ) 3450605,Eksportir umum
27936. PT Wintrad Jaya,,"Jl Raya Penggilingan RT 007/01, Cakung Barat, Cakung Jakarta",( 021 ) 4602147,Eksportir umum
27937. PT Wira Aksara,,"Jl MPR I 15, Cilandak Barat, Cilandak Jakarta",( 021 ) 7502893,Eksportir umum
27938. PT Wira Duta Kriya,,"Jl RC Veteran 31, Bintaro, Pesanggrahan Jakarta",( 021 ) 73886658,Eksportir umum
27939. PT Wiracitra Mandiri,,Jl Teratai VI Bl A-2/12 Kompl Jakarta,( 021 ) 5848751,Eksportir umum
27940. PT Wiraniaga Langgeng,,Jl Pemuda Bl B-2/1 Jakarta,( 021 ) 4759224,Eksportir umum
27941. PT Wirasta Guna Mandiri,,Jl Tebet Tmr III B 14 Jakarta,( 021 ) 8300645,Eksportir umum
27942. PT Wiratama Dharma Perkasa,,"Jl Danau Sunter Slt Ruko Royal Sunter Bl B/11, Sunter Agung, Tanjung Priok Jakarta",( 021 ) 6520874,Eksportir umum
27943. PT Wirontono Baru,,"Jl Ancol Brt III 1-2, Ancol, Pademangan Jakarta",( 021 ) 6907169,Eksportir umum
27944. PT Wisindo Agung,,"Jl Bogor Raya Km 35,5 Jakarta",( 021 ) 8740571,Eksportir umum
27945. Wisma Dewata Art,,Jl Kasuari Bl A-14/163 Jakarta,( 021 ) 8461895,Eksportir umum
27946. UD Witraco Komponika,,"Jl Kapuk Pulo 171, Kapuk, Cengkareng Jakarta",( 021 ) 6190001,Eksportir umum
27947. PT Witraco,,"Jl Kayu Putih II 7, Pulo Gadung, Pulo Gadung Jakarta",( 021 ) 4712101,Eksportir umum
27948. PT Wong Coco Motor,,"Jl Daan Mogot Km 18 Pergudangan Semanan Megah Kav 20, Semanan, Kalideres Jakarta",( 021 ) 54390428,Eksportir umum
27949. PT Yakin Hasil Transco,,"Jl Kesehatan VIII 30, Gambir, Gambir Jakarta",( 021 ) 3500608,Eksportir umum
27950. PT Yamabri Dwibhakti Utama,,"Jl Jend Gatot Subroto 16 Ged Sena Katha, Kuningan Barat, Mampang Prapatan Jakarta",( 021 ) 5264938,Eksportir umum
27951. PT Yantex Bina Trading,,"Jl Batu Tulis Raya 13, Kebon Kelapa, Gambir Jakarta",( 021 ) 3841040,Eksportir umum
27952. PT Yota Megah,,"Jl Lombok Bl A/30 Kawasan Berikat Nusantara, Rorotan, Cilincing Jakarta",( 021 ) 4404303,Eksportir umum
27953. PT Youngson Bros Mahkota Mulia,,Jl KH Zainul Arifin Kompl Keta Jakarta,( 021 ) 6333001,Eksportir umum
27954. PT Zebra Asaba Industries,,"Jl Kapuk Raya 62 RT 002/03, Kapuk Muara, Penjaringan Jakarta",( 021 ) 5404901,Eksportir umum
27955. PT Zenith,,Jl Gn Sahari XI 77 Jakarta,( 021 ) 6244133,Eksportir umum
27956. PT Zero Gravity,,"Jl Jend Sudirman Kav 36 Wisma Benhil, Bendungan Hilir, Tanah Abang Jakarta",( 021 ) 5736845,Eksportir umum
27957. PT Zeta Agro Corporation,,"Jl Jend Gatot Subroto Kav 23 Graha BIP Lt 8, Karet Semanggi, Setia Budi Jakarta",( 021 ) 2522538,Eksportir umum
27958. Heltis Es Potong,,"Jl. Asia Baru Blok HH No.7 Kepa Duri, Kebon Jeruk Jakarta",( 021 ) 70650522,Distributor produk makanan
27959. B Computer,,Jl Hayam Wuruk 108 Hayam Wuruk Jakarta,( 021 ) 6280440,Program komputer
27960. PT Bangite Group,,Jl Jatiwaringin Raya 19 RT 003 Jakarta,( 021 ) 84996759,Program komputer
27961. Base Computer,,"Jl Mangga Dua Raya  Pus Komputer & Elektronik Harco Mangga Dua Bl B-2 Lt 2/122, Mangga Dua Selatan, Sawah Besar Jakarta",( 021 ) 6125675,Program komputer
27962. Bilucom,,"Jl Pinangsia Raya Plaza Pinangsia Computer Center Lt 3/19-20, Pinangsia, Taman Sari Jakarta",( 021 ) 6281758,Program komputer
27963. Blue Ray,,"Jl Mangga Dua Raya Jembatan ITC-Mal Mangga Dua Lt 3/26, Ancol, Pademangan Jakarta",( 021 ) 62304224,Program komputer
27964. Britan Com Toko,,"Jl Mangga Dua Raya Pus Elektronik Harco Mangga Dua Bl A Lt 2/89, Mangga Dua Selatan, Sawah Besar Jakarta",( 021 ) 6129868,Program komputer
27965. Buture Word Toko,,"Jl Mangga Dua Raya  Pus Komputer & Elektronik Harco Mangga Dua Bl J/15, Mangga Dua Selatan, Sawah Besar Jakarta",( 021 ) 6121370,Program komputer
27966. Cahaya Utama Toko,,"Jl Hayam Wuruk 108 Hayam Wuruk Plaza Bl B Lt Dasar/1018, Maphar, Taman Sari Jakarta",( 021 ) 6491989,Program komputer
27967. Cibubur Komputer,,"Jl Alternatif Cibubur Kompl Kranggan Permai Bl 17/2, Jati Sampurna, Jati Sampurna Jakarta",( 021 ) 8456964,Program komputer
